trip_id,mandi_id_clean,destination_warehouse,departure_time_clean,arrival_time_clean,transit_hours_final,distance_km,vehicle_no_clean,driver_id
TRP002703,MANDI030,WH-South,2026-01-14 08:52:38,2026-01-14 17:16:00,8.389444444444445,,,DRV510
TRP003450,MANDI057,WH-East,2026-07-13 00:03:00,2026-07-13 21:45:09,21.7025,909.2,PB-57-AB-3622,DRV188
TRP000332,MANDI002,WH-South,2026-03-06 02:59:00,2026-03-07 02:29:00,23.5,1195.2996302028673,RJ-27-BC-7185,DRV798
TRP009322,MANDI055,Export-Terminal,2026-08-14 05:02:21,2026-08-15 01:02:21,20.0,823.7997451360512,,DRV843
TRP008603,MANDI044,WH-East,2026-08-05 19:42:00,2026-08-06 12:24:43,16.711944444444445,925.5,HR-66-BC-1017,DRV525
TRP007811,MANDI046,Export-Terminal,2026-08-09 00:00:00,2026-08-09 14:51:55,14.865277777777777,574.9,RJ-95-BC-4502,DRV852
TRP002460,MANDI027,WH-Central,2026-08-18 01:19:44,2026-08-18 18:19:44,17.0,1018.7,,DRV908
TRP001775,MANDI017,WH-South,2026-05-20 00:00:00,2026-05-21 22:57:00,46.95,983.6,PB-66-CD-4312,DRV884
TRP006629,MANDI012,WH-North,2026-01-20 00:00:00,2026-01-21 08:49:28,32.824444444444445,,HR-14-DF-6697,DRV676
TRP008947,MANDI004,WH-South,2026-07-14 11:50:00,2026-07-15 00:50:00,13.0,671.4,DL-65-CD-7424,DRV729
TRP008418,MANDI042,WH-West,2026-02-04 00:00:00,2026-02-05 06:32:00,30.533333333333335,664.4997944196481,DL-19-CD-7699,DRV884
TRP002687,MANDI037,WH-South,2026-08-23 00:00:00,2026-08-24 05:10:21,29.1725,933.8997110737537,UP-45-BC-7454,DRV906
TRP009514,MANDI013,Export-Terminal,2026-09-04 03:34:00,,6.5,289.6,RJ-60-AB-8723,
TRP000990,MANDI009,WH-South,2026-06-20 06:21:07,2026-06-21 01:27:07,19.1,1143.8,UP-27-CD-2363,DRV890
TRP007659,MANDI014,WH-East,2026-05-17 20:46:31,2026-05-18 00:22:00,3.591388888888889,150.4,,DRV794
TRP008682,MANDI036,WH-North,2026-07-21 14:34:00,2026-07-22 02:10:47,11.613055555555556,573.8,,DRV303
TRP006994,MANDI008,WH-North,2026-06-07 13:13:44,2026-06-07 23:13:44,10.0,572.6,UP-74-CD-2473,DRV606
TRP008893,MANDI002,WH-South,2026-07-30 04:45:41,2026-07-30 21:51:41,17.1,,HR-81-AB-1634,
TRP005807,MANDI012,WH-West,2026-03-06 19:40:11,2026-03-07 12:52:11,17.2,1015.6996857667968,PB-42-DF-1032,DRV593
TRP009084,MANDI045,WH-South,2026-05-27 18:52:47,2026-05-28 15:16:00,20.386944444444445,1045.0,,DRV601
TRP009047,MANDI008,WH-East,2026-07-13 12:18:00,2026-07-13 18:30:00,6.2,341.5,UP-31-DF-8551,DRV615
TRP006575,MANDI041,Export-Terminal,2026-04-04 19:02:36,2026-04-05 01:26:00,6.39,373.1,,DRV595
TRP003053,MANDI004,WH-North,2026-06-02 01:33:06,2026-06-02 07:21:06,5.8,234.5,,DRV862
TRP008985,MANDI032,WH-North,2026-03-28 04:47:30,2026-03-28 21:35:00,16.791666666666668,696.1,HR-88-BC-9522,DRV636
TRP005463,MANDI033,WH-East,2026-04-06 00:00:00,2026-04-06 15:20:07,15.335277777777778,466.0,UP-84-DF-7577,DRV358
TRP000174,MANDI028,WH-East,2026-07-27 08:11:00,2026-07-27 14:17:03,6.100833333333333,253.4,DL-39-CD-6664,DRV365
TRP004955,MANDI019,WH-East,2026-01-23 20:39:00,2026-01-24 14:27:19,17.80527777777778,979.9,RJ-96-BC-6865,DRV459
TRP007321,MANDI048,WH-North,2026-02-25 14:06:54,2026-02-26 12:42:54,22.6,990.7,DL-31-CD-3240,DRV957
TRP004616,MANDI031,WH-North,2026-03-31 06:38:00,2026-03-31 00:00:00,9.9,559.4,HR-40-BC-3523,
TRP003322,MANDI031,WH-Central,2026-01-29 21:18:03,2026-01-30 00:00:00,2.6991666666666667,351.3,DL-19-BC-1692,DRV570
TRP007692,MANDI045,WH-East,2026-04-01 02:13:54,2026-04-02 01:43:54,23.5,1135.9,HR-66-AB-1728,DRV457
TRP006247,MANDI052,WH-East,2026-08-28 19:40:00,2026-08-29 10:46:46,15.112777777777778,696.5,PB-38-DF-1228,DRV769
TRP006746,MANDI030,WH-East,2026-01-23 09:52:00,2026-01-23 17:40:00,7.8,426.7,DL-14-AB-6491,DRV534
TRP003373,MANDI035,WH-East,2026-01-09 19:19:00,2026-01-10 02:49:25,7.506944444444445,332.4,PB-15-DF-1203,
TRP006049,MANDI030,WH-South,2026-06-23 14:38:12,2026-06-23 22:14:00,7.596666666666667,305.9,,DRV284
TRP003312,MANDI029,WH-West,2026-05-17 07:58:00,2026-05-17 17:58:01,10.000277777777777,544.8,DL-36-BC-4659,DRV916
TRP008066,MANDI012,WH-North,2026-08-18 00:26:08,2026-08-18 14:02:00,13.597777777777777,797.9,UP-10-AB-1117,DRV809
TRP007936,MANDI008,WH-North,2026-05-27 21:39:00,2026-05-28 10:51:02,13.200555555555555,577.7,RJ-45-CD-6014,DRV675
TRP001133,MANDI018,WH-North,2026-02-21 14:04:34,2026-02-22 03:40:34,13.6,800.2,UP-24-BC-4534,DRV673
TRP009751,MANDI032,WH-South,2026-05-08 08:53:00,2026-05-09 01:29:06,16.601666666666667,819.5,,DRV885
TRP009167,MANDI024,WH-North,2026-01-11 14:42:00,2026-01-12 05:12:53,14.514722222222222,697.6,,DRV930
TRP004552,MANDI045,Export-Terminal,2026-02-13 16:00:43,2026-02-14 09:06:43,17.1,888.0,,DRV526
TRP004680,MANDI056,WH-South,2026-05-15 12:04:58,2026-05-16 07:34:58,19.5,823.5,HR-37-CD-3972,DRV779
TRP003404,MANDI028,WH-East,2026-03-15 03:39:50,,13.0,537.3998337413376,DL-93-DF-3644,
TRP000019,MANDI046,WH-North,2026-02-02 16:08:01,2026-02-03 13:32:00,21.399722222222223,,RJ-13-BC-6915,DRV915
TRP003692,MANDI052,Export-Terminal,2026-03-06 12:10:00,2026-03-07 06:40:12,18.503333333333334,950.4,DL-56-CD-2197,DRV189
TRP004097,MANDI048,WH-East,2026-05-20 19:49:14,2026-05-20 22:55:00,3.096111111111111,167.7,DL-26-BC-6140,DRV859
TRP003629,MANDI023,WH-West,2026-04-20 11:53:48,2026-04-20 23:17:48,11.4,620.0,RJ-19-AB-2913,
TRP009220,MANDI031,WH-East,2026-04-25 16:34:14,2026-04-26 12:28:14,19.9,841.7997395672832,DL-49-BC-2566,DRV137
TRP002175,MANDI045,Export-Terminal,2026-01-23 22:06:00,2026-01-24 15:48:00,17.7,776.7,,DRV221
TRP001357,MANDI056,WH-West,2026-05-14 10:26:26,2026-05-15 00:00:00,13.559444444444445,864.2,HR-71-BC-2404,DRV593
TRP005003,MANDI019,WH-West,2026-09-05 12:17:56,2026-09-06 00:05:56,11.8,481.2,UP-19-AB-7625,DRV336
TRP008038,MANDI010,WH-South,2026-08-15 14:16:00,2026-08-16 02:46:00,12.5,687.499787304,RJ-35-BC-8535,DRV334
TRP006923,MANDI013,Export-Terminal,2026-01-27 15:50:53,2026-01-27 22:38:00,6.785277777777778,390.9,HR-77-DF-2649,
TRP005824,MANDI055,Export-Terminal,2026-02-18 17:18:01,2026-02-19 13:48:00,20.49972222222222,888.9,DL-40-CD-1494,DRV967
TRP009881,MANDI017,WH-East,2026-06-29 07:45:06,2026-06-29 23:51:06,16.1,718.1,DL-30-AB-2016,DRV210
TRP005671,MANDI037,Export-Terminal,2026-04-21 14:30:00,2026-04-21 18:36:10,4.102777777777778,198.1,DL-94-CD-2280,DRV331
TRP003113,MANDI032,WH-East,2026-06-13 09:37:43,2026-06-14 00:00:00,14.37138888888889,,,DRV448
TRP000183,MANDI022,WH-Central,2026-06-24 00:00:00,2026-06-24 08:47:26,8.790555555555555,338.8,RJ-30-BC-9721,DRV942
TRP003643,MANDI007,WH-East,2026-05-27 12:51:00,2026-05-28 08:15:00,19.4,1150.4,UP-18-AB-4771,DRV368
TRP009215,MANDI035,Export-Terminal,2026-06-30 22:02:05,2026-07-01 07:08:00,9.098611111111111,524.3998377632256,,DRV397
TRP001813,MANDI037,WH-East,2026-08-26 14:17:00,2026-08-26 16:29:00,2.2,129.3999599667456,RJ-77-DF-1508,DRV268
TRP000856,MANDI033,WH-Central,2026-05-03 00:54:12,2026-05-03 06:00:00,5.096666666666667,251.3,PB-62-BC-3652,DRV917
TRP008777,MANDI024,WH-North,2026-07-03 05:54:42,2026-07-03 17:42:42,11.8,594.2,RJ-99-DF-7744,DRV737
TRP004913,MANDI037,WH-North,2026-05-02 00:00:00,2026-05-02 20:46:31,20.775277777777777,,,DRV465
TRP005669,MANDI044,WH-Central,2026-01-27 18:06:12,2026-01-28 03:42:12,9.6,480.7,HR-20-CD-8700,DRV301
TRP008884,MANDI049,WH-South,2026-01-20 18:06:14,,,244.4,RJ-41-CD-1822,DRV598
TRP001801,MANDI032,WH-West,2026-06-22 21:59:00,2026-06-23 10:47:00,12.8,641.0,DL-63-BC-4311,DRV480
TRP009622,MANDI037,WH-North,2026-02-13 20:03:00,2026-02-13 22:39:17,2.604722222222222,146.6,PB-74-AB-9521,DRV953
TRP002430,MANDI020,WH-Central,2026-03-04 13:49:00,2026-03-05 10:25:00,20.6,969.5,RJ-15-BC-6494,DRV886
TRP005483,MANDI014,Export-Terminal,2026-06-11 20:34:00,2026-06-12 13:04:00,16.5,862.2,HR-77-BC-2449,DRV957
TRP006762,MANDI029,Export-Terminal,2026-01-16 22:31:00,2026-01-17 04:43:00,6.2,335.1,,DRV272
TRP008170,MANDI035,WH-East,2026-01-01 13:00:51,2026-01-02 08:00:00,18.985833333333332,1005.4,RJ-47-CD-7409,
TRP001969,MANDI002,WH-North,2026-04-12 11:23:02,,10.7,543.6,HR-19-CD-7603,
TRP008673,MANDI055,Export-Terminal,2026-01-08 20:23:00,2026-01-09 06:05:00,9.7,461.0,UP-67-AB-7956,DRV741
TRP008497,MANDI033,WH-North,2026-03-29 04:04:00,2026-03-29 19:52:00,15.8,802.2,PB-49-CD-3782,DRV890
TRP008281,MANDI012,WH-North,2026-07-10 09:48:44,2026-07-10 22:42:44,12.9,716.7,,DRV995
TRP004698,MANDI022,WH-East,2026-02-22 07:27:02,,15.5,848.7,DL-63-AB-5411,DRV462
TRP007009,MANDI054,WH-South,2026-02-26 00:00:00,,2.5,,RJ-66-DF-3439,DRV285
TRP004988,MANDI045,WH-North,2026-08-13 22:19:34,2026-08-14 03:13:34,4.9,236.7,PB-23-BC-6044,DRV700
TRP004651,MANDI041,WH-West,2026-03-25 00:00:00,2026-03-26 23:16:00,47.266666666666666,1056.4996731442561,DL-77-AB-5314,DRV388
TRP001160,MANDI056,Export-Terminal,2026-06-05 07:09:20,2026-06-05 09:57:00,2.7944444444444443,154.8,HR-16-CD-6541,
TRP001214,MANDI035,Export-Terminal,2026-07-16 17:39:10,2026-07-17 00:15:10,6.6,382.4,UP-98-AB-7744,DRV464
TRP009115,MANDI055,WH-North,2026-08-12 12:32:00,2026-08-12 17:50:12,5.303333333333334,250.9,HR-86-AB-1091,
TRP001326,MANDI015,WH-North,2026-06-27 15:56:00,2026-06-27 21:08:34,5.209444444444444,269.0,PB-90-DF-9837,DRV888
TRP009590,MANDI042,WH-East,2026-08-31 18:45:39,2026-09-01 09:09:39,14.4,717.7997779299072,UP-80-BC-9449,DRV212
TRP008960,MANDI043,Export-Terminal,2026-01-20 20:23:47,2026-01-21 12:35:47,16.2,,PB-67-DF-4969,DRV876
TRP004797,MANDI024,Export-Terminal,2026-05-19 04:02:41,2026-05-19 07:50:00,3.788611111111111,173.2,RJ-89-AB-8478,DRV980
TRP006797,MANDI023,WH-West,2026-07-31 21:52:52,2026-08-01 12:10:52,14.3,749.8,RJ-72-AB-5232,DRV254
TRP005809,MANDI015,WH-North,2026-05-08 11:26:07,2026-05-08 00:00:00,12.3,,PB-41-DF-9746,
TRP005944,MANDI048,Export-Terminal,2026-04-25 11:31:00,2026-04-25 19:13:33,7.7091666666666665,442.39986313205765,,DRV536
TRP009654,MANDI026,WH-East,2026-07-10 13:09:00,2026-07-11 09:21:27,20.2075,931.9,UP-68-AB-2690,DRV220
TRP001456,MANDI009,WH-North,2026-07-26 15:39:00,2026-07-26 19:51:45,4.2125,181.7,DL-84-BC-3444,DRV396
TRP005411,MANDI024,WH-East,2026-03-16 14:09:32,2026-03-17 05:33:32,15.4,727.0,DL-20-CD-3634,DRV996
TRP007760,MANDI005,WH-West,2026-06-22 17:12:00,,9.3,,RJ-35-DF-3511,DRV519
TRP008763,MANDI023,WH-South,2026-08-16 23:43:08,2026-08-17 00:00:00,0.2811111111111111,607.2998121159552,UP-68-CD-6835,DRV120
TRP004963,MANDI035,WH-North,2026-08-20 14:36:14,2026-08-21 13:54:14,23.3,1132.2,RJ-91-BC-1721,DRV761
TRP002801,MANDI014,Export-Terminal,2026-09-04 05:28:26,2026-09-04 13:28:26,8.0,432.4,PB-60-CD-1779,DRV572
TRP001645,MANDI006,WH-West,2026-02-04 02:41:56,2026-02-05 01:41:00,22.984444444444446,,UP-92-DF-5428,DRV909
TRP002141,MANDI010,Export-Terminal,2026-06-10 00:00:00,2026-06-11 03:30:00,27.5,,PB-95-BC-3711,DRV334
TRP004537,MANDI048,WH-South,2026-02-26 23:42:00,2026-02-27 00:00:00,0.3,184.9,,DRV216
TRP004458,MANDI041,WH-West,2026-04-30 00:00:00,2026-04-30 13:50:04,13.834444444444445,602.2,PB-88-BC-4729,DRV345
TRP009312,MANDI013,WH-Central,2026-03-16 16:57:39,2026-03-17 14:39:39,21.7,944.4,PB-54-CD-9615,
TRP005587,MANDI054,WH-North,2026-05-12 23:36:00,2026-05-13 15:18:00,15.7,806.8997503645057,RJ-19-DF-7674,DRV101
TRP004379,MANDI026,WH-East,2026-08-02 02:32:28,2026-08-03 02:14:28,23.7,1026.2996824874112,UP-25-BC-8495,
TRP000730,MANDI025,WH-South,2026-07-04 18:16:00,2026-07-05 12:52:30,18.608333333333334,917.0997162712705,UP-44-CD-3539,
TRP004358,MANDI047,WH-Central,2026-07-15 06:21:16,2026-07-15 20:21:16,14.0,,DL-35-DF-9433,DRV382
TRP008304,MANDI054,WH-South,2026-02-26 12:58:17,,9.8,490.2,,DRV305
TRP006717,MANDI014,WH-East,2026-08-20 06:44:14,2026-08-20 16:02:00,9.296111111111111,389.3998795289856,PB-37-CD-6096,DRV686
TRP001937,MANDI015,WH-South,2026-07-02 06:31:17,,8.7,409.9,,DRV455
TRP003794,MANDI025,Export-Terminal,2026-01-13 14:21:18,2026-01-14 00:00:00,9.645,947.4997068662401,RJ-59-AB-9924,DRV398
TRP003737,MANDI002,WH-Central,2026-01-20 20:19:01,,12.8,614.9,UP-49-AB-5891,DRV682
TRP002262,MANDI038,WH-South,2026-03-05 22:02:19,,5.4,239.6999258425728,PB-42-DF-9123,DRV200
TRP007430,MANDI041,WH-North,2026-05-26 20:10:28,2026-05-27 19:52:28,23.7,1184.3,,DRV208
TRP004006,MANDI038,Export-Terminal,2026-07-12 04:19:10,2026-07-13 02:31:00,22.197222222222223,890.4,HR-57-AB-3982,DRV995
TRP001111,MANDI008,Export-Terminal,2026-02-06 03:59:00,2026-02-07 02:11:01,22.200277777777778,1224.5,UP-14-CD-8858,
TRP009392,MANDI035,WH-South,2026-09-03 06:29:24,2026-09-03 09:05:24,2.6,151.9,DL-15-DF-6841,DRV891
TRP005481,MANDI046,Export-Terminal,2026-08-21 00:00:00,2026-08-21 00:00:00,0.0,523.0,PB-85-AB-7296,DRV616
TRP002999,MANDI004,WH-North,2026-05-27 06:47:00,2026-05-28 01:59:00,19.2,824.3997449504255,DL-30-AB-6487,DRV187
TRP002395,MANDI005,WH-West,2026-03-30 21:41:17,2026-03-31 17:59:00,20.295277777777777,1070.3,PB-71-BC-2835,DRV316
TRP001186,MANDI027,WH-East,2026-01-29 19:57:00,2026-01-30 02:15:00,6.3,272.9,HR-35-AB-1826,DRV906
TRP002008,MANDI024,WH-North,2026-03-23 05:24:51,2026-03-23 00:00:00,2.7,117.1,HR-69-BC-5052,DRV104
TRP000194,MANDI039,WH-North,2026-07-12 12:07:00,2026-07-13 00:00:00,11.883333333333333,,UP-11-CD-1852,DRV749
TRP005612,MANDI046,WH-West,2026-08-26 19:19:00,2026-08-27 14:37:47,19.313055555555554,1151.0,UP-23-BC-4203,
TRP002902,MANDI046,WH-Central,2026-05-20 01:25:30,2026-05-20 19:25:30,18.0,972.8996990080897,HR-61-DF-6103,DRV218
TRP000579,MANDI013,WH-West,2026-08-09 11:59:53,2026-08-09 15:11:53,3.2,165.9,DL-75-BC-3794,DRV719
TRP006220,MANDI050,WH-North,2026-08-23 20:44:12,2026-08-24 11:32:00,14.796666666666667,625.7,RJ-32-AB-2283,DRV308
TRP005526,MANDI037,Export-Terminal,2026-01-16 00:24:05,2026-01-16 23:42:00,23.29861111111111,1153.7,PB-99-AB-1966,DRV329
TRP000772,MANDI020,Export-Terminal,2026-02-06 23:55:06,2026-02-07 00:00:00,0.08166666666666667,1185.7,RJ-79-AB-5146,DRV905
TRP006684,MANDI002,WH-Central,2026-04-01 09:33:29,2026-04-01 17:09:00,7.591944444444445,,UP-23-CD-9714,DRV575
TRP002396,MANDI031,WH-North,2026-06-24 16:28:18,,15.2,872.8,UP-19-CD-1217,DRV980
TRP001479,MANDI034,WH-Central,2026-01-26 01:17:59,2026-01-26 18:29:59,17.2,962.2,UP-62-CD-7187,DRV482
TRP001847,MANDI010,WH-South,2026-05-13 07:22:00,2026-05-13 17:46:00,10.4,529.8,PB-46-AB-2435,DRV997
TRP009473,MANDI001,Export-Terminal,2026-01-29 16:53:00,2026-01-29 20:11:50,3.313888888888889,184.6,PB-17-BC-7619,DRV454
TRP004275,MANDI038,WH-North,2026-07-03 05:09:00,,2.9,169.1,,DRV467
TRP003741,MANDI010,WH-Central,2026-01-15 22:46:10,2026-01-16 20:34:10,21.8,961.7,HR-80-DF-6536,DRV443
TRP004601,MANDI025,WH-Central,2026-03-13 00:00:00,,,1025.7,DL-84-AB-6745,DRV652
TRP008720,MANDI057,WH-North,2026-03-11 04:07:35,2026-03-11 23:49:35,19.7,882.8,HR-83-AB-4927,DRV972
TRP001574,MANDI019,WH-North,2026-04-06 19:30:00,2026-04-07 02:18:00,6.8,313.5,,DRV427
TRP006677,MANDI029,WH-East,2026-07-21 07:58:00,2026-07-22 01:34:00,17.6,1052.8,DL-41-CD-8100,
TRP006376,MANDI032,WH-North,2026-07-21 17:43:30,2026-07-22 15:37:30,21.9,918.2,HR-32-DF-6069,DRV544
TRP000406,MANDI040,WH-Central,2026-03-21 12:36:41,2026-03-21 23:00:00,10.38861111111111,476.0,UP-45-DF-9542,DRV216
TRP009920,MANDI020,WH-East,2026-04-08 15:01:00,2026-04-09 10:13:45,19.2125,810.0,RJ-55-CD-5929,DRV625
TRP004916,MANDI039,WH-East,2026-03-02 08:47:00,2026-03-02 13:11:00,4.4,199.3,UP-63-DF-4610,DRV823
TRP002074,MANDI036,WH-Central,2026-06-04 08:56:00,2026-06-04 12:56:00,4.0,189.8,UP-45-CD-6356,DRV410
TRP004755,MANDI056,WH-West,2026-04-30 01:33:03,2026-04-30 23:57:03,22.4,1013.3996864783616,DL-41-BC-7930,DRV658
TRP001897,MANDI038,WH-North,2026-01-03 00:00:00,2026-01-04 15:20:00,39.333333333333336,1120.8,HR-67-BC-1099,DRV356
TRP008895,MANDI040,WH-Central,2026-06-01 03:31:30,2026-06-02 00:01:00,20.491666666666667,1197.9,RJ-77-BC-8905,DRV117
TRP006703,MANDI024,WH-South,2026-05-17 16:34:22,2026-05-18 05:46:22,13.2,631.4,RJ-18-DF-1508,DRV875
TRP006318,MANDI033,WH-North,2026-04-25 00:00:00,,20.9,1136.6,UP-22-CD-1754,DRV874
TRP003660,MANDI024,WH-North,2026-05-09 00:57:48,2026-05-09 19:51:48,18.9,910.4,PB-51-AB-3835,
TRP006582,MANDI041,WH-West,2026-02-25 19:50:00,2026-02-26 17:08:00,21.3,1247.1,,
TRP002380,MANDI045,WH-Central,2026-09-07 20:29:06,2026-09-08 06:53:06,10.4,519.4,PB-64-CD-6659,DRV360
TRP001448,MANDI032,WH-North,2026-07-28 10:11:00,2026-07-28 23:11:00,13.0,671.3,DL-58-DF-1385,DRV907
TRP007599,MANDI027,WH-South,2026-05-22 12:18:00,2026-05-23 08:48:53,20.514722222222222,1199.5,UP-49-AB-7286,DRV634
TRP000343,MANDI039,WH-South,2026-02-14 21:16:00,2026-02-15 12:58:00,15.7,701.7997828799232,DL-79-CD-4453,DRV261
TRP007469,MANDI033,WH-East,2026-01-04 08:34:59,2026-01-04 23:46:59,15.2,871.6,RJ-65-CD-3487,DRV201
TRP005128,MANDI056,WH-South,2026-05-01 10:27:00,2026-05-01 23:33:01,13.100277777777778,619.1,DL-80-AB-4228,DRV309
TRP003137,MANDI035,WH-Central,2026-05-10 09:06:11,2026-05-10 17:06:00,7.996944444444445,356.19988980026886,RJ-51-CD-1660,DRV723
TRP002528,MANDI006,Export-Terminal,2026-01-31 12:26:00,2026-01-31 20:56:52,8.514444444444445,483.3,DL-86-AB-4408,DRV876
TRP000728,MANDI005,WH-Central,2026-06-22 22:01:24,2026-06-23 11:07:24,13.1,,,
TRP004578,MANDI035,WH-South,2026-02-26 23:34:39,2026-02-27 10:22:39,10.8,,DL-14-AB-4120,
TRP000977,MANDI048,WH-West,2026-03-13 09:13:47,2026-03-14 05:13:47,20.0,1150.5,,DRV627
TRP008726,MANDI042,Export-Terminal,2026-01-17 07:03:00,,21.6,1149.0,RJ-74-BC-6703,DRV813
TRP005444,MANDI034,WH-East,2026-09-06 02:59:00,2026-09-06 08:29:00,5.5,297.8,PB-12-BC-4936,DRV452
TRP009398,MANDI037,WH-North,2026-06-12 10:14:05,2026-06-13 07:20:00,21.09861111111111,925.4,DL-24-BC-9178,DRV760
TRP003517,MANDI016,WH-North,2026-07-22 15:12:37,2026-07-23 10:24:00,19.189722222222223,1102.1,PB-18-BC-8272,DRV467
TRP009249,MANDI008,WH-West,2026-08-09 11:58:00,2026-08-09 16:10:00,4.2,,,DRV503
TRP008411,MANDI032,WH-North,2026-07-12 14:04:41,2026-07-13 05:22:00,15.288611111111111,634.7,DL-86-AB-6530,DRV710
TRP007157,MANDI047,WH-West,2026-04-27 20:40:00,2026-04-28 01:52:12,5.203333333333333,,DL-22-AB-5647,DRV740
TRP003941,MANDI049,WH-West,2026-03-28 07:42:00,2026-03-28 10:00:22,2.306111111111111,109.3,HR-33-DF-8606,DRV615
TRP001300,MANDI043,Export-Terminal,2026-03-27 02:00:00,,18.4,1006.1,RJ-42-DF-4944,DRV230
TRP001349,MANDI042,WH-East,2026-05-21 17:10:50,2026-05-22 00:00:00,6.819444444444445,,PB-94-CD-2567,DRV564
TRP000661,MANDI028,Export-Terminal,2026-06-23 08:22:43,,19.9,1192.8,UP-31-BC-1908,DRV570
TRP005887,MANDI040,WH-North,2026-01-07 19:39:00,2026-01-08 10:15:00,14.6,854.1,HR-56-CD-3336,
TRP001493,MANDI026,WH-North,2026-02-18 15:59:50,2026-02-19 12:23:00,20.386111111111113,1160.2,,DRV662
TRP004590,MANDI004,WH-South,2026-05-22 09:45:00,2026-05-22 22:15:00,12.5,664.9,PB-43-BC-2279,DRV460
TRP008871,MANDI044,WH-Central,2026-06-29 21:58:14,2026-06-30 00:00:00,2.0294444444444446,876.9,DL-85-AB-8973,DRV758
TRP005155,MANDI046,WH-East,2026-08-06 15:18:26,2026-08-07 08:30:00,17.192777777777778,710.8,PB-61-DF-5916,DRV770
TRP002316,MANDI043,Export-Terminal,2026-01-22 17:25:58,2026-01-23 14:13:58,20.8,838.4,HR-95-DF-6286,DRV308
TRP009963,MANDI055,Export-Terminal,2026-07-10 00:44:57,2026-07-10 10:38:57,9.9,584.2,RJ-61-CD-3495,DRV598
TRP007025,MANDI048,WH-Central,2026-03-31 23:16:31,2026-04-01 22:46:00,23.49138888888889,968.1,PB-57-CD-1262,
TRP001086,MANDI041,WH-North,2026-09-06 21:25:38,2026-09-07 15:55:38,18.5,776.5,PB-89-DF-6423,DRV822
TRP002525,MANDI031,WH-East,2026-07-20 13:40:00,2026-07-21 01:04:50,11.41388888888889,638.6,RJ-72-BC-6913,
TRP007900,MANDI043,WH-Central,2026-01-19 19:14:21,2026-01-20 03:50:21,8.6,436.2998650192513,PB-90-DF-9997,DRV612
TRP008814,MANDI001,WH-South,2026-03-21 14:28:25,2026-03-22 02:10:25,11.7,680.9,,
TRP005375,MANDI011,WH-North,2026-03-17 23:32:41,2026-03-18 00:00:00,0.4552777777777778,224.6,DL-15-CD-4204,DRV485
TRP003199,MANDI026,Export-Terminal,2026-01-15 04:38:56,2026-01-16 03:20:56,22.7,1292.5,,DRV580
TRP005752,MANDI050,WH-North,2026-02-16 23:28:46,2026-02-17 14:34:46,15.1,884.1,PB-44-AB-2978,DRV249
TRP004009,MANDI007,WH-West,2026-01-13 04:49:00,2026-01-14 01:07:00,20.3,818.9,DL-24-DF-3073,DRV622
TRP005718,MANDI023,WH-West,2026-03-01 04:20:00,2026-03-01 21:14:00,16.9,906.5,HR-92-CD-4164,DRV723
TRP006658,MANDI051,WH-South,2026-03-27 00:59:00,2026-03-27 14:41:00,13.7,,RJ-79-DF-6862,DRV460
TRP008750,MANDI017,WH-Central,2026-08-29 09:18:15,2026-08-30 00:00:00,14.695833333333333,1155.0,PB-97-DF-9014,DRV520
TRP008571,MANDI007,WH-Central,2026-01-25 02:39:20,,19.5,,RJ-56-AB-5183,
TRP000068,MANDI048,WH-West,2026-06-30 04:37:16,2026-06-30 08:25:00,3.7955555555555556,155.7,RJ-11-AB-4878,DRV133
TRP000041,MANDI051,Export-Terminal,2026-08-23 01:49:09,2026-08-23 21:49:00,19.9975,1196.0,DL-14-AB-6529,DRV687
TRP002270,MANDI053,WH-Central,2026-03-12 11:14:38,2026-03-13 06:56:38,19.7,907.3,,DRV738
TRP002382,MANDI003,WH-East,2026-06-18 08:52:00,2026-06-18 15:34:46,6.712777777777778,354.8,UP-48-AB-5917,DRV673
TRP007986,MANDI049,WH-South,2026-08-02 18:36:00,2026-08-03 17:48:30,23.208333333333332,1338.3,DL-46-DF-5253,DRV913
TRP009195,MANDI021,WH-North,2026-07-07 03:42:38,2026-07-07 09:30:38,5.8,243.2,HR-57-DF-6847,
TRP004917,MANDI038,WH-North,2026-07-20 00:00:00,2026-07-20 14:29:00,14.483333333333333,322.49990022624,UP-17-CD-6333,DRV264
TRP005323,MANDI032,WH-Central,2026-03-01 16:23:29,2026-03-02 05:59:00,13.591944444444444,664.5,UP-74-DF-8742,DRV246
TRP005774,MANDI003,Export-Terminal,2026-03-11 03:53:28,2026-03-11 17:17:28,13.4,646.7,HR-63-DF-4638,DRV263
TRP006233,MANDI054,WH-West,2026-07-13 09:51:00,2026-07-14 01:33:00,15.7,726.1,UP-23-CD-6782,DRV625
TRP006964,MANDI029,WH-North,2026-05-05 18:33:54,,,475.9,DL-71-CD-5538,
TRP003448,MANDI057,WH-South,2026-09-09 21:52:00,2026-09-10 16:28:52,18.614444444444445,1027.7,DL-12-BC-3148,DRV101
TRP006817,MANDI003,Export-Terminal,2026-03-23 11:30:20,2026-03-23 16:12:00,4.694444444444445,,RJ-26-CD-7053,
TRP002368,MANDI045,Export-Terminal,2026-04-06 01:12:16,2026-04-06 03:48:16,2.6,153.2,UP-58-CD-2542,DRV919
TRP007867,MANDI022,WH-West,2026-04-04 00:00:00,2026-04-05 11:34:00,35.56666666666667,661.2997954096512,,DRV706
