date,mandi_id,avg_rainfall_mm,avg_temperature_c,total_arrival_qtl
2026-07-03,MANDI049,13.3,30.9,1034.27
2026-07-03,MANDI050,21.8,19.405555555555555,354.3
2026-07-04,MANDI004,37.15,31.21111111111111,388.74
2026-07-04,MANDI010,24.349999999999998,23.455555555555556,416.05
2026-07-04,MANDI011,36.75,,86.91
2026-07-04,MANDI012,13.0,23.75,337.34
2026-07-04,MANDI013,48.514,31.38888888888889,559.25
2026-07-04,MANDI015,48.9,32.2,232.85
2026-07-04,MANDI018,5.1,23.000000000000004,18.32
2026-07-04,MANDI019,26.6,29.0,314.37
2026-07-04,MANDI021,9.398,25.2,518.22
2026-07-04,MANDI025,38.608,21.38888888888889,304.5
2026-07-04,MANDI026,37.35,33.5,150.8
2026-07-04,MANDI029,36.8,32.2,499.8
2026-07-04,MANDI031,30.622999999999998,26.38888888888889,166.45
2026-07-04,MANDI032,,26.77777777777778,14.54
2026-07-04,MANDI034,27.25,23.25,159.02
2026-07-04,MANDI038,20.1,20.66111111111111,361.64
2026-07-04,MANDI041,7.365999999999999,32.5,476.90000000000003
2026-07-04,MANDI046,3.556,38.22222222222222,83.68
2026-07-04,MANDI047,15.757333333333333,26.03888888888889,54.15
2026-07-04,MANDI048,18.8,28.0,107.22
2026-07-04,MANDI049,8.382,22.77777777777778,323.4
2026-07-04,MANDI050,30.95,28.200000000000003,292.76
2026-07-05,MANDI002,45.212,22.894444444444446,488.43000000000006
2026-07-05,MANDI003,22.005,30.6,700.98
2026-07-05,MANDI006,17.95,31.55,685.12
2026-07-05,MANDI008,15.3,29.2,640.76
2026-07-05,MANDI011,,39.11111111111112,683.6800000000001
2026-07-05,MANDI013,37.592,32.05555555555556,674.5
2026-07-05,MANDI014,7.874,24.77777777777777,322.15
2026-07-05,MANDI016,36.322,,28.49
2026-07-05,MANDI017,40.208,27.818518518518516,495.58
2026-07-05,MANDI018,29.4,35.6,751.1700000000001
2026-07-05,MANDI022,17.9,17.7,222.53
2026-07-05,MANDI023,18.957,24.47222222222222,359.67
2026-07-05,MANDI024,27.0,16.8,573.89
2026-07-05,MANDI028,,,459.84
2026-07-05,MANDI029,34.9,,1050.75
2026-07-05,MANDI031,25.642,26.35,696.7900000000001
2026-07-05,MANDI035,0.7619999999999999,31.3,434.1
2026-07-05,MANDI037,21.9725,29.766666666666666,794.04
2026-07-05,MANDI038,18.288,24.5,789.6400000000001
2026-07-05,MANDI040,40.233999999999995,31.88888888888889,873.44
2026-07-05,MANDI042,24.9,,44.75
2026-07-05,MANDI043,9.398,23.000000000000004,358.90999999999997
2026-07-05,MANDI045,33.85,19.799999999999997,622.26
2026-07-05,MANDI046,42.4,36.9,794.23
2026-07-05,MANDI047,,,204.11
2026-07-05,MANDI050,39.4,20.36111111111111,303.97
2026-07-06,MANDI002,,32.80555555555556,185.66
2026-07-06,MANDI004,3.9,31.27777777777778,202.51
2026-07-06,MANDI005,11.751,37.9,527.5
2026-07-06,MANDI008,8.382,30.38888888888889,111.26
2026-07-06,MANDI012,23.622,34.27777777777778,20.28
2026-07-06,MANDI014,25.7,28.1,682.59
2026-07-06,MANDI015,28.5,37.3,96.82
2026-07-06,MANDI018,13.4,22.7,398.14
2026-07-06,MANDI022,19.85,21.1,583.14
2026-07-06,MANDI023,34.7,23.22222222222222,219.91
2026-07-06,MANDI024,19.0,17.0,983.55
2026-07-06,MANDI027,4.6,34.5,606.73
2026-07-06,MANDI028,3.8099999999999996,18.0,394.02000000000004
2026-07-06,MANDI030,16.0,17.5,314.6
2026-07-06,MANDI033,19.304,36.72222222222222,1041.54
2026-07-06,MANDI034,25.0,26.8,129.4
2026-07-06,MANDI035,35.306,36.3,73.7
2026-07-06,MANDI042,,,374.68
2026-07-06,MANDI044,17.5,30.0,851.8599999999999
2026-07-06,MANDI045,7.9,34.5,427.99
2026-07-06,MANDI046,30.4,24.0,773.73
2026-07-06,MANDI048,44.196,37.77777777777778,563.66
2026-07-06,MANDI049,40.2,28.8,183.8
2026-07-06,MANDI050,3.3019999999999996,29.15,276.25
2026-07-07,MANDI003,47.7,22.42962962962963,331.92
2026-07-07,MANDI004,44.0,32.6,141.19
2026-07-07,MANDI009,33.7,23.111111111111107,378.51
2026-07-07,MANDI010,20.433333333333334,32.32962962962963,347.88
2026-07-07,MANDI012,22.86,28.25,1078.4
2026-07-07,MANDI013,,34.5,55.09
2026-07-07,MANDI017,28.8,29.22222222222222,848.13
2026-07-07,MANDI019,7.7,30.1,483.83000000000004
2026-07-07,MANDI022,40.620666666666665,31.170370370370375,779.21
2026-07-07,MANDI024,3.8,,589.54
2026-07-07,MANDI026,7.2,,117.22
2026-07-07,MANDI029,1.8,39.1,494.64
2026-07-07,MANDI031,14.477999999999998,27.5,334.61
2026-07-07,MANDI034,19.4,27.38888888888889,145.47
2026-07-07,MANDI036,16.7,20.38888888888889,181.42999999999998
2026-07-07,MANDI038,23.114,17.938888888888894,84.45
2026-07-07,MANDI039,6.858,32.5,550.29
2026-07-07,MANDI040,49.4,17.2,113.49
2026-07-07,MANDI041,28.701999999999995,,183.23
2026-07-07,MANDI042,19.812,33.4,322.75
2026-07-07,MANDI045,15.733333333333334,22.292592592592598,445.24
2026-07-07,MANDI046,25.25,25.622222222222224,378.63
2026-07-07,MANDI047,32.5,,127.07
2026-07-07,MANDI048,27.152999999999995,26.588888888888885,261.78000000000003
2026-07-07,MANDI049,,,564.56
2026-07-08,MANDI004,22.7,20.5,866.31
2026-07-08,MANDI007,8.382,,478.66
2026-07-08,MANDI008,40.5,,1093.24
2026-07-08,MANDI009,,40.0,410.63
2026-07-08,MANDI010,32.166666666666664,29.333333333333332,599.81
2026-07-08,MANDI012,25.924999999999997,28.08222222222222,388.52
2026-07-08,MANDI014,19.304,39.9,967.22
2026-07-08,MANDI015,25.344,30.5,147.81
2026-07-08,MANDI016,39.35,23.03888888888889,291.07
2026-07-08,MANDI017,26.92866666666667,38.1,469.24
2026-07-08,MANDI022,18.034,,1031.88
2026-07-08,MANDI023,22.049999999999997,32.3,609.45
2026-07-08,MANDI024,18.4,20.4,617.73
2026-07-08,MANDI025,10.15,16.0,622.76
2026-07-08,MANDI026,46.064,19.4037037037037,293.16
2026-07-08,MANDI027,3.6,21.1,109.45
2026-07-08,MANDI028,8.9,29.77777777777778,126.77
2026-07-08,MANDI032,45.9,35.0,218.27
2026-07-08,MANDI033,29.217999999999996,29.3,166.35
2026-07-08,MANDI037,6.5,,790.63
2026-07-08,MANDI039,37.397999999999996,25.666666666666664,656.46
2026-07-08,MANDI042,39.878,,730.06
2026-07-08,MANDI043,34.26533333333333,29.99259259259259,40.12
2026-07-08,MANDI044,17.6,,497.02
2026-07-08,MANDI045,41.6,36.6,18.35
2026-07-08,MANDI049,41.0,20.38888888888889,354.19
2026-07-08,MANDI050,22.5,25.700000000000003,97.57
2026-07-09,MANDI001,39.9,,472.6600000000001
2026-07-09,MANDI004,14.0,20.4,377.46
2026-07-09,MANDI009,24.4,33.8,206.27
2026-07-09,MANDI011,30.7,,683.1700000000001
2026-07-09,MANDI013,16.0,23.08888888888889,665.97
2026-07-09,MANDI018,36.1,33.83333333333333,434.74
2026-07-09,MANDI019,22.84,35.25,262.3
2026-07-09,MANDI021,,,444.71
2026-07-09,MANDI022,2.5,21.27777777777778,745.7
2026-07-09,MANDI028,0.1,20.7,460.3
2026-07-09,MANDI029,42.926,29.30555555555556,41.45
2026-07-09,MANDI031,24.842000000000002,21.77777777777778,343.34
2026-07-09,MANDI032,9.498,29.93888888888889,795.97
2026-07-09,MANDI033,26.8,20.094444444444445,737.71
2026-07-09,MANDI034,11.402666666666667,28.66111111111111,625.72
2026-07-09,MANDI037,7.7,20.05,159.13
2026-07-09,MANDI038,17.9,27.0,146.16
2026-07-09,MANDI039,25.654,25.81111111111111,218.03
2026-07-09,MANDI042,24.384,15.1,225.44
2026-07-09,MANDI047,,28.61111111111111,205.04000000000002
2026-07-09,MANDI049,14.3,,554.28
2026-07-10,MANDI002,44.704,28.1,110.87
2026-07-10,MANDI012,24.0,28.38888888888889,474.66
2026-07-10,MANDI016,35.7,18.3,445.51
2026-07-10,MANDI019,37.5,32.72222222222222,152.89999999999998
2026-07-10,MANDI023,49.0,25.0,361.52
2026-07-10,MANDI027,48.4,22.1,182.41
2026-07-10,MANDI032,10.4,29.5,334.13
2026-07-10,MANDI034,38.9,28.5,1204.43
2026-07-10,MANDI040,,32.77777777777778,303.33
2026-07-10,MANDI048,14.5,33.77777777777778,38.47
2026-07-10,MANDI049,38.412000000000006,38.05,85.42
2026-07-11,MANDI002,,26.5,453.37
2026-07-11,MANDI006,8.889999999999999,15.27777777777778,281.47
2026-07-11,MANDI013,,16.22222222222222,384.91
2026-07-11,MANDI015,32.7,20.4,445.08
2026-07-11,MANDI016,48.4,18.61111111111111,861.84
2026-07-11,MANDI021,22.1,39.3,316.57
2026-07-11,MANDI024,8.5,34.22222222222222,410.52
2026-07-11,MANDI025,38.75,29.6,544.9300000000001
2026-07-11,MANDI029,20.2,38.388888888888886,137.14
2026-07-11,MANDI033,26.924,20.777777777777786,517.5999999999999
2026-07-11,MANDI038,10.7,30.38888888888889,439.44
2026-07-11,MANDI039,3.4,27.7,481.65
2026-07-11,MANDI046,32.86666666666667,31.66296296296296,547.97
2026-07-12,MANDI008,0.3,26.2,63.7
2026-07-12,MANDI014,4.7,,645.6500000000001
2026-07-12,MANDI016,37.592,34.08333333333333,502.74
2026-07-12,MANDI019,,38.11111111111112,451.11
2026-07-12,MANDI022,,30.77777777777778,422.66
2026-07-12,MANDI026,26.55,26.27777777777778,186.95
2026-07-12,MANDI031,29.1,,429.13
2026-07-12,MANDI033,42.6,38.0,327.14
2026-07-12,MANDI034,14.1,31.27777777777778,191.52
2026-07-12,MANDI037,,39.11111111111112,137.75
2026-07-12,MANDI039,20.1,18.61111111111111,126.66
2026-07-12,MANDI042,17.3,28.5,334.24
2026-07-12,MANDI046,17.7,32.77777777777778,236.3
2026-07-13,MANDI001,26.416,24.61111111111111,19.39
2026-07-13,MANDI002,,28.88888888888889,466.57
2026-07-13,MANDI003,6.0,39.72222222222222,752.15
2026-07-13,MANDI004,25.243000000000002,31.27777777777778,438.37
2026-07-13,MANDI007,,24.0,78.07
2026-07-13,MANDI008,2.286,26.11111111111111,888.0
2026-07-13,MANDI010,32.1,,310.33000000000004
2026-07-13,MANDI014,28.127,26.625,193.34
2026-07-13,MANDI016,19.715,22.77777777777778,745.06
2026-07-13,MANDI018,8.128,,440.83000000000004
2026-07-13,MANDI019,43.434,29.88888888888889,358.45
2026-07-13,MANDI021,14.224,,208.31
2026-07-13,MANDI022,32.9,23.8,19.71
2026-07-13,MANDI025,2.794,19.5,116.76
2026-07-13,MANDI028,17.227333333333334,36.07037037037037,55.7
2026-07-13,MANDI034,11.488999999999999,,484.3
2026-07-13,MANDI037,33.2,18.72222222222222,620.24
2026-07-13,MANDI039,5.2,34.2,277.33
2026-07-13,MANDI046,29.33,32.25,121.61
2026-07-13,MANDI048,43.65,22.355555555555554,292.4
2026-07-13,MANDI049,26.557000000000002,34.9,493.41
2026-07-14,MANDI002,22.3,25.6,309.79
2026-07-14,MANDI005,27.432,27.9,200.82
2026-07-14,MANDI006,15.239999999999998,19.2,1021.79
2026-07-14,MANDI011,5.4,32.611111111111114,312.9
2026-07-14,MANDI012,,32.4,959.9200000000001
2026-07-14,MANDI013,16.764,39.5,288.49
2026-07-14,MANDI018,24.2,26.8,263.98
2026-07-14,MANDI022,36.15,28.7,1113.26
2026-07-14,MANDI023,22.493000000000002,33.09444444444444,444.5
2026-07-14,MANDI024,21.082,17.11111111111111,636.8399999999999
2026-07-14,MANDI025,20.1,27.5,331.58
2026-07-14,MANDI027,35.3,22.505555555555556,605.75
2026-07-14,MANDI028,21.59,30.049999999999997,340.56
2026-07-14,MANDI029,29.752999999999997,28.72962962962963,410.44
2026-07-14,MANDI030,,34.611111111111114,443.4
2026-07-14,MANDI033,32.6,30.3,371.43
2026-07-14,MANDI040,28.501,38.9,355.78
2026-07-14,MANDI041,40.386,36.25,52.86
2026-07-14,MANDI042,,23.277777777777786,28.77
2026-07-14,MANDI045,49.276,23.0,400.06
2026-07-14,MANDI048,9.2,20.777777777777786,485.67999999999995
2026-07-14,MANDI050,28.3,,258.18
2026-07-15,MANDI005,26.2,31.5,224.13
2026-07-15,MANDI006,11.43,27.27777777777778,1133.25
2026-07-15,MANDI011,42.9,39.3,530.0999999999999
2026-07-15,MANDI013,14.6,28.444444444444443,395.3
2026-07-15,MANDI014,18.1,25.1,677.86
2026-07-15,MANDI016,29.8,33.9,294.02
2026-07-15,MANDI017,40.4,26.5,640.54
2026-07-15,MANDI019,14.986,23.38888888888889,55.32
2026-07-15,MANDI021,15.850000000000001,20.777777777777786,27.61
2026-07-15,MANDI033,,31.4,651.6700000000001
2026-07-15,MANDI034,,22.1,117.2
2026-07-15,MANDI035,48.1,21.7,214.96
2026-07-15,MANDI038,11.27,26.53888888888889,759.0799999999999
2026-07-15,MANDI039,3.302,,377.57
2026-07-15,MANDI044,41.0,30.5,260.76
2026-07-15,MANDI046,8.1,21.0,914.27
2026-07-15,MANDI047,13.6,,149.86
2026-07-15,MANDI048,28.3,24.4,1049.03
2026-07-15,MANDI049,,37.888888888888886,696.24
2026-07-15,MANDI050,38.6,25.6,1062.49
2026-07-16,MANDI001,,22.61111111111111,445.79
2026-07-16,MANDI004,43.688,,663.63
2026-07-16,MANDI005,16.2,38.388888888888886,393.21
2026-07-16,MANDI006,47.9,,425.28999999999996
2026-07-16,MANDI010,39.0,32.888888888888886,720.5899999999999
2026-07-16,MANDI013,39.471000000000004,,683.1600000000001
2026-07-16,MANDI016,30.9964,26.444444444444443,351.13
2026-07-16,MANDI017,25.66,30.72962962962963,1627.52
2026-07-16,MANDI019,,31.27777777777778,683.0899999999999
2026-07-16,MANDI020,0.0,,355.17
2026-07-16,MANDI021,6.8,35.5,151.39
2026-07-16,MANDI025,20.953,26.19444444444445,346.71
2026-07-16,MANDI027,4.1,22.4,256.02
2026-07-16,MANDI028,,23.61111111111111,604.49
2026-07-16,MANDI029,,35.6,163.92000000000002
2026-07-16,MANDI033,24.443,29.233333333333334,791.36
2026-07-16,MANDI038,24.35,28.5962962962963,696.46
2026-07-16,MANDI039,,30.88888888888889,277.74
2026-07-16,MANDI047,12.943999999999999,19.77777777777777,158.69
2026-07-16,MANDI049,,26.0,673.84
2026-07-16,MANDI050,21.59,26.0,442.33
2026-07-17,MANDI001,46.482,22.1,731.09
2026-07-17,MANDI002,23.0,32.1,776.56
2026-07-17,MANDI004,13.758,27.46666666666667,358.33
2026-07-17,MANDI005,16.9,27.5,520.21
2026-07-17,MANDI006,38.248,23.194444444444443,283.05
2026-07-17,MANDI007,38.6,15.944444444444445,573.72
2026-07-17,MANDI008,11.684,15.4,477.78999999999996
2026-07-17,MANDI011,17.4695,26.759259259259256,39.46
2026-07-17,MANDI013,43.55,21.644444444444446,299.89
2026-07-17,MANDI015,9.906,32.0,175.39
2026-07-17,MANDI016,43.688,30.8,264.85
2026-07-17,MANDI018,40.6,,841.44
2026-07-17,MANDI019,14.477999999999998,27.22222222222222,78.5
2026-07-17,MANDI020,33.138999999999996,29.502222222222223,289.24
2026-07-17,MANDI021,17.272000000000002,32.69444444444444,281.53
2026-07-17,MANDI022,20.5,15.4,859.6
2026-07-17,MANDI024,37.45,21.0,481.71
2026-07-17,MANDI026,6.9,22.88888888888889,124.51
2026-07-17,MANDI027,20.5,21.77777777777778,314.44
2026-07-17,MANDI032,17.293,24.388888888888893,677.62
2026-07-17,MANDI033,,24.1,1026.18
2026-07-17,MANDI034,33.6,17.3,552.51
2026-07-17,MANDI036,27.698,25.65555555555556,335.13
2026-07-17,MANDI037,29.3,22.4,1167.19
2026-07-17,MANDI039,30.988,33.5,471.58
2026-07-17,MANDI040,4.182,22.0,289.51
2026-07-17,MANDI041,,31.8,191.43
2026-07-17,MANDI046,46.03266666666667,19.14074074074074,213.54
2026-07-17,MANDI050,3.556,22.77777777777778,406.69
2026-07-18,MANDI002,38.6,,466.0
2026-07-18,MANDI006,2.451,32.34074074074074,539.0
2026-07-18,MANDI007,11.6,25.6,282.46000000000004
2026-07-18,MANDI011,28.2,26.888888888888893,463.31000000000006
2026-07-18,MANDI012,8.0,38.5,493.24
2026-07-18,MANDI021,33.6,18.8,771.6700000000001
2026-07-18,MANDI022,30.951999999999998,33.80555555555556,439.48999999999995
2026-07-18,MANDI023,20.45,22.85,160.07
2026-07-18,MANDI025,10.7,19.8,288.45
2026-07-18,MANDI026,36.0,39.9,428.44
2026-07-18,MANDI027,9.906,22.38888888888889,439.7
2026-07-18,MANDI033,43.688,38.0,678.64
2026-07-18,MANDI036,36.57599999999999,,141.6
2026-07-18,MANDI039,30.4,39.72222222222222,291.34
2026-07-18,MANDI041,10.7,20.72222222222222,100.03
2026-07-18,MANDI042,28.593333333333334,38.9,370.03
2026-07-18,MANDI045,36.1,29.5,956.4000000000001
2026-07-18,MANDI047,16.9,16.1,487.11
2026-07-18,MANDI050,16.3,29.8,385.38
2026-07-19,MANDI001,,,591.7
2026-07-19,MANDI006,13.208,37.72222222222222,150.31
2026-07-19,MANDI008,33.5,32.27777777777778,851.12
2026-07-19,MANDI009,31.2,29.27777777777778,535.59
2026-07-19,MANDI012,13.05,32.150000000000006,603.25
2026-07-19,MANDI013,4.3,23.555555555555557,1722.95
2026-07-19,MANDI014,7.1,,449.15
2026-07-19,MANDI017,23.9,15.27777777777778,236.51999999999998
2026-07-19,MANDI023,40.27799999999999,28.1,154.94
2026-07-19,MANDI024,11.901,23.3,194.0
2026-07-19,MANDI025,26.75,26.259259259259256,132.59
2026-07-19,MANDI026,27.8,15.61111111111111,911.46
2026-07-19,MANDI028,28.575000000000003,23.066666666666666,376.7000000000001
2026-07-19,MANDI032,27.700000000000003,32.76111111111111,341.88
2026-07-19,MANDI036,24.0,30.2,520.89
2026-07-19,MANDI038,20.1,22.3,395.65
2026-07-19,MANDI039,7.874,25.4,173.11
2026-07-19,MANDI040,43.434,22.705555555555556,479.58
2026-07-19,MANDI043,13.462,20.7,332.25
2026-07-19,MANDI045,23.622,30.5,442.28
2026-07-19,MANDI050,16.764,24.0,125.58
2026-07-20,MANDI001,19.558,36.655555555555566,510.43000000000006
2026-07-20,MANDI006,2.54,35.77777777777778,227.02
2026-07-20,MANDI007,2.4,39.7,358.55000000000007
2026-07-20,MANDI008,,32.611111111111114,81.67
2026-07-20,MANDI009,37.0,19.27777777777778,328.66999999999996
2026-07-20,MANDI010,26.56533333333333,27.003703703703707,734.4200000000001
2026-07-20,MANDI016,33.6,23.9,47.22
2026-07-20,MANDI017,26.543,32.4,23.53
2026-07-20,MANDI018,28.9,33.6,493.86
2026-07-20,MANDI019,35.3,,256.73
2026-07-20,MANDI020,21.7,26.722222222222214,524.83
2026-07-20,MANDI027,3.0,21.0,327.07
2026-07-20,MANDI028,42.4,16.6,133.24
2026-07-20,MANDI029,11.2,24.8,372.47
2026-07-20,MANDI031,6.604,,227.47
2026-07-20,MANDI033,28.8685,19.072222222222223,386.38
2026-07-20,MANDI034,32.1,27.633333333333336,345.82
2026-07-20,MANDI038,29.0,29.6,709.9200000000001
2026-07-20,MANDI040,3.6,30.055555555555557,260.27
2026-07-20,MANDI041,37.846,,93.93
2026-07-20,MANDI046,22.002,16.0,158.78
2026-07-20,MANDI047,3.2,31.7,602.54
2026-07-20,MANDI050,32.2,18.4,547.89
2026-07-21,MANDI004,11.3,38.11111111111112,91.25
2026-07-21,MANDI006,44.5,30.93888888888889,377.96999999999997
2026-07-21,MANDI007,24.987,24.88888888888889,625.6500000000001
2026-07-21,MANDI008,22.098,26.611111111111114,406.38
2026-07-21,MANDI009,,20.3,447.17
2026-07-21,MANDI010,30.802000000000003,25.35185185185185,908.38
2026-07-21,MANDI012,25.704,24.52777777777778,303.13
2026-07-21,MANDI014,21.1,,226.97
2026-07-21,MANDI018,11.5,39.6,191.27
2026-07-21,MANDI019,,18.111111111111107,264.95
2026-07-21,MANDI021,5.7,23.305555555555557,224.28
2026-07-21,MANDI022,44.9,35.9,559.01
2026-07-21,MANDI026,20.3,32.361111111111114,329.16
2026-07-21,MANDI028,45.4,31.5,478.12
2026-07-21,MANDI030,39.116,20.72222222222222,433.33000000000004
2026-07-21,MANDI032,30.734,22.27777777777777,214.98
2026-07-21,MANDI035,,24.7,100.55
2026-07-21,MANDI037,43.6,24.7,361.12
2026-07-21,MANDI041,6.5,,615.71
2026-07-21,MANDI045,15.6,19.25,410.14
2026-07-22,MANDI004,,20.1,236.62
2026-07-22,MANDI006,24.892,31.6,337.45
2026-07-22,MANDI007,40.6,16.5,336.74
2026-07-22,MANDI011,3.0,38.11111111111112,79.91
2026-07-22,MANDI012,1.5,29.9,771.81
2026-07-22,MANDI013,23.8495,33.35111111111111,168.55
2026-07-22,MANDI014,2.8,31.9,454.5
2026-07-22,MANDI015,11.7,29.4,352.84
2026-07-22,MANDI017,,22.0,258.39
2026-07-22,MANDI019,17.1,20.1,845.14
2026-07-22,MANDI020,9.143999999999998,,556.3199999999999
2026-07-22,MANDI025,23.366666666666664,26.896296296296295,243.32
2026-07-22,MANDI029,16.45,29.799999999999997,105.2
2026-07-22,MANDI031,29.735333333333333,33.9,750.26
2026-07-22,MANDI032,,34.6,674.73
2026-07-22,MANDI033,28.2,22.8,1077.03
2026-07-22,MANDI034,,,880.38
2026-07-22,MANDI035,25.2,31.9,443.88
2026-07-22,MANDI036,12.948,19.299999999999997,724.51
2026-07-22,MANDI039,30.05333333333333,27.11111111111111,200.53
2026-07-22,MANDI041,8.2,15.3,1273.8799999999999
2026-07-22,MANDI042,2.032,22.1,13.41
2026-07-22,MANDI044,,33.22222222222222,325.24
2026-07-22,MANDI047,,30.9,855.6600000000001
2026-07-22,MANDI048,19.05,21.85,310.82
2026-07-22,MANDI049,26.67,21.444444444444446,228.35
2026-07-23,MANDI002,48.7,28.3,1243.83
2026-07-23,MANDI004,18.85,25.25,115.66
2026-07-23,MANDI005,11.9,19.88888888888889,181.79
2026-07-23,MANDI006,17.8,16.38888888888889,271.12
2026-07-23,MANDI007,45.5,16.27777777777778,427.71
2026-07-23,MANDI009,31.2,25.05925925925926,296.13000000000005
2026-07-23,MANDI010,27.0,17.85,618.1800000000001
2026-07-23,MANDI012,41.5,23.61111111111111,661.63
2026-07-23,MANDI013,25.228,26.155555555555555,115.55
2026-07-23,MANDI015,33.6,29.688888888888894,388.28
2026-07-23,MANDI017,15.8,21.0,517.64
2026-07-23,MANDI018,,21.722222222222214,1083.98
2026-07-23,MANDI019,14.0,21.9,285.06
2026-07-23,MANDI022,,27.11111111111111,598.11
2026-07-23,MANDI023,45.466,19.111111111111114,278.91
2026-07-23,MANDI025,12.899,16.805555555555554,205.59
2026-07-23,MANDI026,40.715,35.4,286.32
2026-07-23,MANDI027,44.391999999999996,27.4,705.81
2026-07-23,MANDI029,49.2,32.22222222222222,360.22
2026-07-23,MANDI030,21.833333333333332,26.240740740740737,345.88
2026-07-23,MANDI033,23.964,26.1037037037037,1157.28
2026-07-23,MANDI035,12.446,37.8,306.43
2026-07-23,MANDI038,,29.4,227.44
2026-07-23,MANDI039,30.695999999999998,22.0,486.87
2026-07-23,MANDI041,,,184.69
2026-07-23,MANDI042,9.643,35.5,274.83
2026-07-23,MANDI048,,23.88888888888889,332.91
2026-07-23,MANDI050,,35.3,241.65
2026-07-24,MANDI001,27.0,24.9,447.98
2026-07-24,MANDI002,37.592,17.7,467.74
2026-07-24,MANDI005,0.9,,441.73
2026-07-24,MANDI007,29.8,,961.03
2026-07-24,MANDI008,15.350000000000001,31.605555555555558,407.75
2026-07-24,MANDI009,37.084,18.72222222222222,852.71
2026-07-24,MANDI010,36.8,20.1,26.22
2026-07-24,MANDI011,49.1,26.11111111111111,22.06
2026-07-24,MANDI012,28.3,17.22222222222222,181.28
2026-07-24,MANDI013,20.508,34.425925925925924,408.15999999999997
2026-07-24,MANDI014,46.482,18.111111111111107,476.8200000000001
2026-07-24,MANDI015,14.293,31.144444444444446,794.2
2026-07-24,MANDI016,4.765333333333333,25.270370370370372,77.71
2026-07-24,MANDI018,21.433333333333334,28.029629629629635,461.43
2026-07-24,MANDI019,22.131999999999998,24.255555555555553,454.78
2026-07-24,MANDI020,21.305,25.91111111111111,308.54
2026-07-24,MANDI022,33.528,27.6,150.55
2026-07-24,MANDI024,12.557,24.394444444444446,177.31
2026-07-24,MANDI026,46.8,32.77777777777778,921.89
2026-07-24,MANDI029,26.521,32.28888888888889,439.76
2026-07-24,MANDI030,18.0,19.1,297.61
2026-07-24,MANDI031,22.204,34.08333333333333,173.27
2026-07-24,MANDI032,8.7,24.47407407407407,1189.86
2026-07-24,MANDI034,41.1,35.611111111111114,362.33
2026-07-24,MANDI038,7.6,31.3,557.37
2026-07-24,MANDI040,21.939,24.15,575.84
2026-07-24,MANDI042,2.286,31.0,1155.5400000000002
2026-07-24,MANDI045,1.7,27.2,1313.2
2026-07-24,MANDI047,17.05,33.65,195.01
2026-07-24,MANDI048,20.898,31.5,461.02
2026-07-25,MANDI002,26.85,29.41111111111111,704.6500000000001
2026-07-25,MANDI005,9.143999999999998,16.38888888888889,1077.27
2026-07-25,MANDI006,20.3,33.4,552.22
2026-07-25,MANDI010,36.1,27.77777777777778,282.07
2026-07-25,MANDI013,,25.500000000000004,441.38
2026-07-25,MANDI017,46.2,29.6,270.53999999999996
2026-07-25,MANDI020,27.343,20.53888888888889,812.4200000000001
2026-07-25,MANDI021,43.5,38.5,317.76
2026-07-25,MANDI023,23.59,22.15,570.9
2026-07-25,MANDI029,33.2,29.7,272.0
2026-07-25,MANDI030,28.943,15.9,342.03
2026-07-25,MANDI033,18.35,22.155555555555555,709.76
2026-07-25,MANDI034,16.5,24.8,525.17
2026-07-25,MANDI035,,,377.41
2026-07-25,MANDI036,27.3228,25.926666666666666,742.6300000000001
2026-07-25,MANDI039,,27.0,269.01
2026-07-25,MANDI040,43.9,27.27777777777777,1247.73
2026-07-25,MANDI044,32.4,,233.79
2026-07-25,MANDI047,8.382,,56.54
2026-07-25,MANDI048,26.924,30.38888888888889,844.0899999999999
2026-07-25,MANDI049,9.7,36.0,939.36
2026-07-25,MANDI050,49.8,17.455555555555556,662.08
2026-07-26,MANDI009,22.7,36.888888888888886,878.71
2026-07-26,MANDI012,39.7,,187.63
2026-07-26,MANDI013,37.7,37.388888888888886,491.31
2026-07-26,MANDI015,48.0,21.11111111111111,125.96
2026-07-26,MANDI016,0.6,23.050000000000004,450.48
2026-07-26,MANDI017,27.6,39.0,462.42
2026-07-26,MANDI018,12.8,25.611111111111107,357.35
2026-07-26,MANDI019,22.200000000000003,25.599999999999998,111.23
2026-07-26,MANDI022,38.4,34.5,408.69
2026-07-26,MANDI023,5.841999999999999,27.85,39.47
2026-07-26,MANDI027,42.926,20.444444444444443,328.35999999999996
2026-07-26,MANDI028,5.4,31.2,1143.41
2026-07-26,MANDI035,24.866999999999997,37.8,912.0
2026-07-26,MANDI039,3.5,23.7,433.31
2026-07-26,MANDI042,12.9,34.9,58.39
2026-07-26,MANDI044,37.402,19.105555555555554,60.31
2026-07-26,MANDI046,11.6,,804.4
2026-07-26,MANDI048,26.15,,443.2
2026-07-26,MANDI049,26.416,19.0,435.53
2026-07-26,MANDI050,48.3,22.9,646.74
2026-07-27,MANDI006,27.299,29.211111111111116,181.55
2026-07-27,MANDI009,3.4,,456.07
2026-07-27,MANDI010,3.3,31.8,775.7
2026-07-27,MANDI015,,24.88888888888889,35.29
2026-07-27,MANDI016,15.576666666666668,32.24444444444445,70.49
2026-07-27,MANDI017,,28.111111111111107,515.05
2026-07-27,MANDI018,,23.77777777777778,311.92
