date,mandi_id,crop_name,total_arrival_qtl
2026-07-13,MANDI007,Mustard,78.07
2026-07-13,MANDI008,Cotton,433.66
2026-07-13,MANDI008,Maize,454.34
2026-07-13,MANDI010,Maize,310.33000000000004
2026-07-13,MANDI011,Mustard,18.71
2026-07-13,MANDI011,Wheat,335.33
2026-07-13,MANDI014,Sugarcane,193.34
2026-07-13,MANDI015,Cotton,1006.76
2026-07-13,MANDI016,Maize,271.08
2026-07-13,MANDI016,Mustard,203.16
2026-07-13,MANDI016,Wheat,270.82
2026-07-13,MANDI017,Wheat,420.76
2026-07-13,MANDI018,Rice,134.59
2026-07-13,MANDI018,Sugarcane,306.24
2026-07-13,MANDI019,Mustard,358.45
2026-07-13,MANDI020,Cotton,251.83
2026-07-13,MANDI020,Maize,241.22
2026-07-13,MANDI020,Mustard,221.51
2026-07-13,MANDI021,Mustard,208.31
2026-07-13,MANDI022,Basmati,19.71
2026-07-13,MANDI023,Cotton,358.68
2026-07-13,MANDI023,Rice,159.83
2026-07-13,MANDI024,Basmati,349.94
2026-07-13,MANDI024,Rice,493.38
2026-07-13,MANDI025,Wheat,116.76
2026-07-13,MANDI027,Mustard,266.96
2026-07-13,MANDI028,Mustard,55.7
2026-07-13,MANDI029,Mustard,126.01
2026-07-13,MANDI029,Rice,58.06
2026-07-13,MANDI030,Cotton,84.32
2026-07-13,MANDI030,Rice,73.58
2026-07-13,MANDI032,Mustard,273.56
2026-07-13,MANDI034,Sugarcane,484.3
2026-07-13,MANDI036,Cotton,341.14
2026-07-13,MANDI036,Maize,247.1
2026-07-13,MANDI037,Cotton,463.45
2026-07-13,MANDI037,Rice,156.79
2026-07-13,MANDI039,Mustard,277.33
2026-07-13,MANDI041,Cotton,417.69
2026-07-13,MANDI041,Sugarcane,295.95
2026-07-13,MANDI042,Sugarcane,208.13
2026-07-13,MANDI042,Wheat,18.76
2026-07-13,MANDI044,Cotton,268.33
2026-07-13,MANDI044,Mustard,364.86
2026-07-13,MANDI045,Maize,116.5
2026-07-13,MANDI045,Sugarcane,59.07
2026-07-13,MANDI045,Wheat,107.31
2026-07-13,MANDI046,Sugarcane,121.61
2026-07-13,MANDI048,Maize,56.73
2026-07-13,MANDI048,Sugarcane,235.67
2026-07-13,MANDI049,Maize,493.41
2026-07-13,MANDI051,Cotton,79.78
2026-07-13,MANDI053,Sugarcane,746.3399999999999
2026-07-13,MANDI055,Cotton,193.72
2026-07-13,MANDI056,Mustard,171.12
2026-07-13,MANDI056,Sugarcane,306.8
2026-07-13,MANDI057,Mustard,279.2
2026-07-13,MANDI057,Sugarcane,140.69
2026-07-14,MANDI001,Maize,90.67
2026-07-14,MANDI001,Rice,282.73
2026-07-14,MANDI001,Sugarcane,807.71
2026-07-14,MANDI002,Maize,309.79
2026-07-14,MANDI003,Basmati,200.46
2026-07-14,MANDI003,Maize,273.59
2026-07-14,MANDI005,Rice,200.82
2026-07-14,MANDI006,Cotton,460.78
2026-07-14,MANDI006,Maize,424.02
2026-07-14,MANDI006,Rice,136.99
2026-07-14,MANDI008,Mustard,264.4
2026-07-14,MANDI009,Cotton,258.21
2026-07-14,MANDI009,Maize,276.57
2026-07-14,MANDI009,Rice,452.7600000000001
2026-07-14,MANDI010,Maize,87.8
2026-07-14,MANDI010,Narma,101.41
2026-07-14,MANDI011,Maize,312.9
2026-07-14,MANDI012,Maize,490.22
2026-07-14,MANDI012,Narma,469.7
2026-07-14,MANDI013,Mustard,288.49
2026-07-14,MANDI014,Basmati,122.76
2026-07-14,MANDI014,Cotton,85.23
2026-07-14,MANDI014,Wheat,280.44
2026-07-14,MANDI016,Narma,223.12
2026-07-14,MANDI017,Sugarcane,281.33
2026-07-14,MANDI018,Maize,263.98
2026-07-14,MANDI020,Maize,483.73
2026-07-14,MANDI020,Sugarcane,279.77
2026-07-14,MANDI020,Wheat,623.73
2026-07-14,MANDI021,Mustard,207.04
2026-07-14,MANDI021,Rice,464.86
2026-07-14,MANDI022,Basmati,428.89
2026-07-14,MANDI022,Sugarcane,684.37
2026-07-14,MANDI023,Cotton,283.3
2026-07-14,MANDI023,Narma,26.39
2026-07-14,MANDI023,Wheat,134.81
2026-07-14,MANDI024,Cotton,189.17
2026-07-14,MANDI024,Wheat,447.66999999999996
2026-07-14,MANDI025,Cotton,331.58
2026-07-14,MANDI027,Basmati,203.35
2026-07-14,MANDI027,Wheat,402.4
2026-07-14,MANDI028,Sugarcane,340.56
2026-07-14,MANDI029,Wheat,410.44
2026-07-14,MANDI030,Wheat,443.4
2026-07-14,MANDI033,Mustard,371.43
2026-07-14,MANDI035,Mustard,227.79
2026-07-14,MANDI035,Sugarcane,72.09
2026-07-14,MANDI037,Cotton,415.5700000000001
2026-07-14,MANDI039,Rice,98.57
2026-07-14,MANDI040,Rice,355.78
2026-07-14,MANDI041,Cotton,52.86
2026-07-14,MANDI042,Rice,28.77
2026-07-14,MANDI045,Wheat,400.06
2026-07-14,MANDI047,Rice,326.44
2026-07-14,MANDI048,Maize,127.07
2026-07-14,MANDI048,Rice,272.64
2026-07-14,MANDI048,Sugarcane,85.97
2026-07-14,MANDI049,Mustard,234.04
2026-07-14,MANDI050,Cotton,258.18
2026-07-14,MANDI053,Mustard,225.05
2026-07-14,MANDI053,Sugarcane,223.78
2026-07-14,MANDI054,Wheat,335.14
2026-07-14,MANDI055,Mustard,513.5
2026-07-14,MANDI055,Sugarcane,51.36
2026-07-14,MANDI056,Sugarcane,453.09
2026-07-14,MANDI057,Rice,469.33
2026-07-15,MANDI003,Rice,219.31
2026-07-15,MANDI004,Mustard,655.9000000000001
2026-07-15,MANDI005,Cotton,224.13
2026-07-15,MANDI006,Basmati,460.13
2026-07-15,MANDI006,Mustard,337.35
2026-07-15,MANDI006,Rice,335.77
2026-07-15,MANDI008,Basmati,135.0
2026-07-15,MANDI010,Mustard,34.9
2026-07-15,MANDI011,Maize,189.45
2026-07-15,MANDI011,Mustard,340.65
2026-07-15,MANDI012,Cotton,126.31
2026-07-15,MANDI012,Sugarcane,462.52
2026-07-15,MANDI013,Sugarcane,395.3
2026-07-15,MANDI014,Cotton,335.99
2026-07-15,MANDI014,Rice,341.87
2026-07-15,MANDI015,Mustard,430.55
2026-07-15,MANDI016,Sugarcane,294.02
2026-07-15,MANDI017,Cotton,59.71
2026-07-15,MANDI017,Mustard,130.91
2026-07-15,MANDI017,Sugarcane,449.92
2026-07-15,MANDI019,Wheat,55.32
2026-07-15,MANDI020,Sugarcane,396.28
2026-07-15,MANDI021,Wheat,27.61
2026-07-15,MANDI023,Cotton,376.34
2026-07-15,MANDI023,Mustard,185.84
2026-07-15,MANDI023,Sugarcane,464.31
2026-07-15,MANDI024,Maize,77.79
2026-07-15,MANDI024,Wheat,70.58
2026-07-15,MANDI025,Narma,79.02
2026-07-15,MANDI025,Rice,438.68
2026-07-15,MANDI026,Maize,107.56
2026-07-15,MANDI026,Mustard,28.04
2026-07-15,MANDI028,Mustard,268.39
2026-07-15,MANDI028,Rice,29.92
2026-07-15,MANDI030,Maize,44.54
2026-07-15,MANDI030,Mustard,494.31
2026-07-15,MANDI032,Maize,268.8
2026-07-15,MANDI033,Cotton,345.35
2026-07-15,MANDI033,Rice,306.32
2026-07-15,MANDI034,Rice,117.2
2026-07-15,MANDI035,Maize,214.96
2026-07-15,MANDI036,Narma,41.46
2026-07-15,MANDI038,Basmati,131.94
2026-07-15,MANDI038,Rice,140.3
2026-07-15,MANDI038,Wheat,486.84
2026-07-15,MANDI039,Mustard,377.57
2026-07-15,MANDI040,Maize,256.54
2026-07-15,MANDI040,Rice,420.18
2026-07-15,MANDI040,Wheat,463.68
2026-07-15,MANDI042,Wheat,386.24
2026-07-15,MANDI043,Maize,476.26
2026-07-15,MANDI043,Mustard,431.84
2026-07-15,MANDI044,Maize,260.76
2026-07-15,MANDI046,Cotton,481.28
2026-07-15,MANDI046,Mustard,94.91
2026-07-15,MANDI046,Wheat,338.08
2026-07-15,MANDI047,Sugarcane,149.86
2026-07-15,MANDI048,Sugarcane,934.56
2026-07-15,MANDI048,Wheat,114.47
2026-07-15,MANDI049,Mustard,416.26
2026-07-15,MANDI049,Wheat,279.98
2026-07-15,MANDI050,Cotton,754.1800000000001
2026-07-15,MANDI050,Maize,308.31
2026-07-15,MANDI051,Maize,204.62
2026-07-15,MANDI051,Wheat,284.61
2026-07-15,MANDI052,Mustard,175.28
2026-07-15,MANDI052,Rice,130.45
2026-07-15,MANDI053,Sugarcane,380.75
2026-07-15,MANDI056,Maize,440.17
2026-07-15,MANDI056,Mustard,926.77
2026-07-15,MANDI056,Wheat,382.16
2026-07-15,MANDI057,Basmati,392.91
2026-07-15,MANDI057,Sugarcane,39.92
2026-07-16,MANDI001,Maize,445.79
2026-07-16,MANDI002,Maize,417.42
2026-07-16,MANDI003,Rice,396.12
2026-07-16,MANDI003,Sugarcane,343.64
2026-07-16,MANDI004,Sugarcane,340.5
2026-07-16,MANDI004,Wheat,323.13
2026-07-16,MANDI005,Maize,393.21
2026-07-16,MANDI006,Rice,368.08
2026-07-16,MANDI006,Wheat,57.21
2026-07-16,MANDI008,Mustard,331.14
2026-07-16,MANDI010,Mustard,408.09
2026-07-16,MANDI010,Wheat,312.5
2026-07-16,MANDI013,Cotton,268.04
2026-07-16,MANDI013,Wheat,415.12
2026-07-16,MANDI014,Rice,287.77
2026-07-16,MANDI016,Maize,351.13
2026-07-16,MANDI017,Cotton,366.05
2026-07-16,MANDI017,Rice,329.55
2026-07-16,MANDI017,Sugarcane,499.70000000000005
2026-07-16,MANDI017,Wheat,432.22
2026-07-16,MANDI019,Rice,34.55
2026-07-16,MANDI019,Wheat,648.54
2026-07-16,MANDI020,Sugarcane,355.17
2026-07-16,MANDI021,Rice,151.39
2026-07-16,MANDI023,Wheat,186.12
2026-07-16,MANDI025,Sugarcane,346.71
2026-07-16,MANDI026,Rice,212.97
2026-07-16,MANDI026,Wheat,122.0
2026-07-16,MANDI027,Wheat,256.02
2026-07-16,MANDI028,Mustard,133.21
2026-07-16,MANDI028,Rice,471.28
2026-07-16,MANDI029,Mustard,49.16
2026-07-16,MANDI029,Rice,114.76
2026-07-16,MANDI030,Cotton,141.2
2026-07-16,MANDI030,Rice,341.84999999999997
2026-07-16,MANDI032,Mustard,366.4100000000001
2026-07-16,MANDI033,Maize,452.88
2026-07-16,MANDI033,Mustard,338.48
2026-07-16,MANDI036,Rice,444.35
2026-07-16,MANDI038,Rice,696.46
2026-07-16,MANDI039,Wheat,277.74
2026-07-16,MANDI040,Rice,70.56
2026-07-16,MANDI041,Mustard,446.99
2026-07-16,MANDI042,Rice,254.52
2026-07-16,MANDI042,Wheat,76.43
2026-07-16,MANDI044,Cotton,429.64
2026-07-16,MANDI045,Mustard,385.25
2026-07-16,MANDI047,Maize,158.69
2026-07-16,MANDI048,Cotton,483.63
2026-07-16,MANDI048,Mustard,103.01
2026-07-16,MANDI048,Sugarcane,460.11
2026-07-16,MANDI048,Wheat,315.6
2026-07-16,MANDI049,Maize,467.93
2026-07-16,MANDI049,Sugarcane,205.91
2026-07-16,MANDI050,Rice,442.33
2026-07-16,MANDI053,Cotton,335.24
2026-07-16,MANDI054,Mustard,468.37
2026-07-16,MANDI056,Cotton,274.2
2026-07-16,MANDI056,Mustard,436.54
2026-07-16,MANDI057,Wheat,71.45
2026-07-17,MANDI001,Rice,514.7
2026-07-17,MANDI001,Sugarcane,216.39
2026-07-17,MANDI002,Cotton,443.32
2026-07-17,MANDI002,Sugarcane,317.03
2026-07-17,MANDI002,Wheat,16.21
2026-07-17,MANDI003,Rice,39.56
2026-07-17,MANDI003,Sugarcane,188.95
2026-07-17,MANDI004,Wheat,358.33
2026-07-17,MANDI005,Maize,190.72
2026-07-17,MANDI005,Mustard,135.53
2026-07-17,MANDI005,Sugarcane,193.96
2026-07-17,MANDI006,Sugarcane,283.05
2026-07-17,MANDI007,Maize,216.29
2026-07-17,MANDI007,Rice,357.43
2026-07-17,MANDI008,Sugarcane,477.78999999999996
2026-07-17,MANDI009,Mustard,462.79
2026-07-17,MANDI011,Cotton,11.59
2026-07-17,MANDI011,Mustard,27.87
2026-07-17,MANDI013,Rice,299.89
2026-07-17,MANDI015,Sugarcane,175.39
2026-07-17,MANDI016,Wheat,264.85
2026-07-17,MANDI018,Cotton,436.23
2026-07-17,MANDI018,Narma,405.21
2026-07-17,MANDI019,Sugarcane,78.5
2026-07-17,MANDI020,Mustard,158.92
2026-07-17,MANDI020,Sugarcane,130.32
2026-07-17,MANDI021,Sugarcane,281.53
2026-07-17,MANDI022,Cotton,227.44
2026-07-17,MANDI022,Maize,427.42
2026-07-17,MANDI022,Sugarcane,204.74
2026-07-17,MANDI023,Sugarcane,98.56
2026-07-17,MANDI024,Rice,481.71
2026-07-17,MANDI026,Wheat,124.51
2026-07-17,MANDI027,Wheat,314.44
2026-07-17,MANDI028,Maize,19.35
2026-07-17,MANDI028,Sugarcane,314.46000000000004
2026-07-17,MANDI030,Mustard,183.57
2026-07-17,MANDI030,Rice,192.1
2026-07-17,MANDI032,Mustard,677.62
2026-07-17,MANDI033,Cotton,313.93
2026-07-17,MANDI033,Maize,712.25
2026-07-17,MANDI034,Maize,552.51
2026-07-17,MANDI035,Mustard,1008.1800000000001
2026-07-17,MANDI036,Cotton,118.63
2026-07-17,MANDI036,Mustard,216.5
2026-07-17,MANDI037,Maize,425.5
2026-07-17,MANDI037,Mustard,156.21
2026-07-17,MANDI037,Rice,413.07
2026-07-17,MANDI037,Wheat,172.41
2026-07-17,MANDI038,Narma,437.23
2026-07-17,MANDI039,Narma,471.58
2026-07-17,MANDI040,Basmati,61.42
2026-07-17,MANDI040,Mustard,228.09
2026-07-17,MANDI041,Sugarcane,191.43
2026-07-17,MANDI042,Mustard,234.19
2026-07-17,MANDI042,Narma,135.3
2026-07-17,MANDI043,Mustard,478.89
2026-07-17,MANDI045,Maize,93.29
2026-07-17,MANDI046,Sugarcane,213.54
2026-07-17,MANDI047,Cotton,442.42
2026-07-17,MANDI048,Rice,340.75
2026-07-17,MANDI049,Cotton,302.2
2026-07-17,MANDI050,Cotton,204.21
2026-07-17,MANDI050,Sugarcane,202.48
2026-07-17,MANDI051,Mustard,379.86
2026-07-17,MANDI052,Maize,339.23
2026-07-17,MANDI055,Cotton,293.93
2026-07-17,MANDI055,Maize,100.83
2026-07-17,MANDI056,Sugarcane,273.49
2026-07-17,MANDI057,Sugarcane,413.89
2026-07-18,MANDI001,Wheat,431.82000000000005
2026-07-18,MANDI002,Cotton,128.53
2026-07-18,MANDI002,Sugarcane,337.47
2026-07-18,MANDI003,Cotton,95.95
2026-07-18,MANDI003,Maize,304.54
2026-07-18,MANDI003,Mustard,349.9
2026-07-18,MANDI003,Narma,134.92
2026-07-18,MANDI004,Sugarcane,361.39
2026-07-18,MANDI005,Cotton,345.53
2026-07-18,MANDI005,Maize,67.63
2026-07-18,MANDI006,Mustard,282.15
2026-07-18,MANDI006,Narma,51.82000000000001
2026-07-18,MANDI006,Wheat,205.03
2026-07-18,MANDI007,Maize,124.69
2026-07-18,MANDI007,Mustard,157.77
2026-07-18,MANDI009,Mustard,238.27
2026-07-18,MANDI010,Sugarcane,139.23
2026-07-18,MANDI011,Cotton,59.34
2026-07-18,MANDI011,Rice,403.97
2026-07-18,MANDI012,Rice,20.19
2026-07-18,MANDI012,Sugarcane,473.05
2026-07-18,MANDI013,Basmati,215.27
2026-07-18,MANDI013,Cotton,459.95
2026-07-18,MANDI013,Narma,150.89
2026-07-18,MANDI013,Rice,244.07
2026-07-18,MANDI014,Mustard,128.05
2026-07-18,MANDI015,Wheat,218.67
2026-07-18,MANDI016,Maize,366.5100000000001
2026-07-18,MANDI016,Rice,223.87
2026-07-18,MANDI017,Rice,407.59
2026-07-18,MANDI017,Wheat,237.74
2026-07-18,MANDI018,Cotton,378.79
2026-07-18,MANDI018,Mustard,284.0
2026-07-18,MANDI019,Maize,15.79
2026-07-18,MANDI019,Mustard,194.91
2026-07-18,MANDI019,Narma,41.66
2026-07-18,MANDI019,Rice,409.58
2026-07-18,MANDI019,Wheat,190.41
2026-07-18,MANDI021,Rice,278.6
2026-07-18,MANDI021,Wheat,493.07
2026-07-18,MANDI022,Narma,102.8
2026-07-18,MANDI022,Sugarcane,336.68999999999994
2026-07-18,MANDI023,Maize,160.07
2026-07-18,MANDI025,Cotton,288.45
2026-07-18,MANDI026,Maize,428.44
2026-07-18,MANDI027,Wheat,439.7
2026-07-18,MANDI028,Basmati,250.33
2026-07-18,MANDI028,Mustard,402.41
2026-07-18,MANDI029,Cotton,333.79
2026-07-18,MANDI029,Maize,522.74
2026-07-18,MANDI033,Cotton,452.92
2026-07-18,MANDI033,Maize,225.72
2026-07-18,MANDI036,Mustard,141.6
2026-07-18,MANDI039,Rice,291.34
2026-07-18,MANDI041,Rice,100.03
2026-07-18,MANDI042,Sugarcane,370.03
2026-07-18,MANDI044,Basmati,155.78
2026-07-18,MANDI044,Sugarcane,331.78
2026-07-18,MANDI044,Wheat,401.66
2026-07-18,MANDI045,Cotton,481.66
2026-07-18,MANDI045,Rice,119.49
2026-07-18,MANDI045,Wheat,355.25
2026-07-18,MANDI047,Mustard,487.11
2026-07-18,MANDI048,Mustard,261.39
2026-07-18,MANDI050,Cotton,385.38
2026-07-18,MANDI051,Cotton,85.2
2026-07-18,MANDI051,Sugarcane,351.91
2026-07-18,MANDI051,Wheat,282.78
2026-07-18,MANDI053,Maize,109.31
2026-07-18,MANDI054,Maize,300.3
2026-07-18,MANDI054,Wheat,118.9
2026-07-18,MANDI055,Rice,360.98
2026-07-18,MANDI055,Sugarcane,244.91
2026-07-18,MANDI056,Basmati,495.82
2026-07-18,MANDI056,Rice,174.86
2026-07-18,MANDI057,Maize,217.49
2026-07-18,MANDI057,Rice,359.03
2026-07-19,MANDI001,Maize,339.43
2026-07-19,MANDI001,Sugarcane,252.27
2026-07-19,MANDI006,Cotton,150.31
2026-07-19,MANDI007,Maize,357.92
2026-07-19,MANDI008,Basmati,336.68
2026-07-19,MANDI008,Maize,460.67
2026-07-19,MANDI008,Rice,53.77000000000001
2026-07-19,MANDI009,Wheat,535.59
2026-07-19,MANDI010,Cotton,460.76
2026-07-19,MANDI010,Sugarcane,23.32
2026-07-19,MANDI012,Maize,497.88
2026-07-19,MANDI012,Wheat,105.37
2026-07-19,MANDI013,Maize,444.88
2026-07-19,MANDI013,Rice,363.97
2026-07-19,MANDI013,Sugarcane,492.26
2026-07-19,MANDI013,Wheat,421.84
2026-07-19,MANDI014,Maize,358.43
2026-07-19,MANDI014,Sugarcane,90.72
2026-07-19,MANDI016,Cotton,174.25
2026-07-19,MANDI016,Rice,55.57
2026-07-19,MANDI017,Maize,41.35
2026-07-19,MANDI017,Wheat,195.17
2026-07-19,MANDI018,Rice,418.54
2026-07-19,MANDI021,Mustard,356.32
2026-07-19,MANDI022,Mustard,74.42
2026-07-19,MANDI022,Wheat,13.69
2026-07-19,MANDI023,Rice,154.94
2026-07-19,MANDI024,Mustard,194.0
2026-07-19,MANDI025,Maize,132.59
2026-07-19,MANDI026,Cotton,178.82
2026-07-19,MANDI026,Mustard,332.58
2026-07-19,MANDI026,Wheat,400.06
2026-07-19,MANDI028,Sugarcane,376.7000000000001
2026-07-19,MANDI029,Cotton,18.11
2026-07-19,MANDI032,Cotton,127.34
2026-07-19,MANDI032,Maize,214.54
2026-07-19,MANDI035,Maize,424.62
2026-07-19,MANDI036,Cotton,146.96
2026-07-19,MANDI036,Maize,350.64
2026-07-19,MANDI036,Mustard,23.29
2026-07-19,MANDI037,Cotton,11.53
2026-07-19,MANDI037,Sugarcane,149.66
2026-07-19,MANDI038,Mustard,395.65
2026-07-19,MANDI039,Rice,173.11
2026-07-19,MANDI040,Maize,479.58
2026-07-19,MANDI043,Wheat,332.25
2026-07-19,MANDI045,Cotton,442.28
2026-07-19,MANDI049,Maize,263.44
2026-07-19,MANDI050,Mustard,125.58
2026-07-19,MANDI052,Mustard,226.18
2026-07-19,MANDI052,Wheat,34.93
2026-07-19,MANDI055,Rice,130.42
2026-07-19,MANDI056,Rice,771.5
2026-07-20,MANDI001,Mustard,138.58
2026-07-20,MANDI001,Narma,313.79
2026-07-20,MANDI001,Sugarcane,58.06
2026-07-20,MANDI004,Maize,485.12
2026-07-20,MANDI006,Sugarcane,227.02
2026-07-20,MANDI007,Cotton,358.55000000000007
2026-07-20,MANDI008,Rice,81.67
2026-07-20,MANDI009,Maize,219.98
2026-07-20,MANDI009,Sugarcane,108.69
2026-07-20,MANDI010,Cotton,477.47
2026-07-20,MANDI010,Wheat,256.95
2026-07-20,MANDI011,Maize,108.47
2026-07-20,MANDI013,Sugarcane,475.99
2026-07-20,MANDI014,Wheat,175.77
2026-07-20,MANDI016,Narma,47.22
2026-07-20,MANDI017,Cotton,23.53
2026-07-20,MANDI018,Maize,35.98
2026-07-20,MANDI018,Wheat,457.88
2026-07-20,MANDI019,Maize,256.73
2026-07-20,MANDI020,Mustard,524.83
2026-07-20,MANDI023,Rice,96.57
2026-07-20,MANDI023,Sugarcane,100.89
2026-07-20,MANDI024,Maize,292.17
2026-07-20,MANDI026,Cotton,493.9
2026-07-20,MANDI026,Wheat,143.51
2026-07-20,MANDI027,Sugarcane,327.07
2026-07-20,MANDI028,Sugarcane,34.17
2026-07-20,MANDI028,Wheat,99.07
2026-07-20,MANDI029,Sugarcane,330.12
2026-07-20,MANDI029,Wheat,42.35
2026-07-20,MANDI031,Mustard,227.47
2026-07-20,MANDI033,Sugarcane,386.38
2026-07-20,MANDI034,Sugarcane,345.82
2026-07-20,MANDI037,Mustard,357.56
2026-07-20,MANDI038,Mustard,709.9200000000001
2026-07-20,MANDI040,Rice,224.1
2026-07-20,MANDI040,Sugarcane,36.17
2026-07-20,MANDI041,Maize,93.93
2026-07-20,MANDI042,Sugarcane,673.99
2026-07-20,MANDI042,Wheat,151.34
2026-07-20,MANDI044,Sugarcane,371.95
2026-07-20,MANDI044,Wheat,67.78
2026-07-20,MANDI046,Rice,158.78
2026-07-20,MANDI047,Maize,181.12
2026-07-20,MANDI047,Rice,90.77
2026-07-20,MANDI047,Wheat,330.65
2026-07-20,MANDI048,Maize,215.94
2026-07-20,MANDI048,Mustard,313.44
2026-07-20,MANDI049,Mustard,573.1
2026-07-20,MANDI049,Sugarcane,408.36
2026-07-20,MANDI050,Maize,27.37
2026-07-20,MANDI050,Sugarcane,520.52
2026-07-20,MANDI052,Maize,284.6
2026-07-20,MANDI052,Sugarcane,279.66
2026-07-20,MANDI053,Cotton,408.86
2026-07-20,MANDI053,Wheat,825.29
2026-07-20,MANDI054,Sugarcane,426.98
2026-07-20,MANDI056,Maize,70.74
2026-07-20,MANDI056,Sugarcane,338.11
2026-07-20,MANDI057,Maize,400.92
2026-07-21,MANDI002,Sugarcane,473.34
2026-07-21,MANDI004,Cotton,91.25
2026-07-21,MANDI005,Sugarcane,459.87
2026-07-21,MANDI005,Wheat,203.28
2026-07-21,MANDI006,Rice,25.84
2026-07-21,MANDI006,Sugarcane,31.31
2026-07-21,MANDI006,Wheat,320.82
2026-07-21,MANDI007,Cotton,271.86
2026-07-21,MANDI007,Rice,353.79
2026-07-21,MANDI008,Sugarcane,406.38
2026-07-21,MANDI009,Narma,138.57
2026-07-21,MANDI009,Wheat,308.6
2026-07-21,MANDI010,Maize,473.84
2026-07-21,MANDI010,Sugarcane,434.54
2026-07-21,MANDI011,Sugarcane,453.81
2026-07-21,MANDI011,Wheat,159.71
2026-07-21,MANDI012,Rice,303.13
2026-07-21,MANDI014,Mustard,215.95
2026-07-21,MANDI014,Rice,11.02
2026-07-21,MANDI016,Mustard,390.57
2026-07-21,MANDI016,Rice,369.32
2026-07-21,MANDI018,Mustard,191.27
2026-07-21,MANDI019,Maize,252.75
2026-07-21,MANDI019,Rice,12.2
2026-07-21,MANDI020,Basmati,122.76
2026-07-21,MANDI021,Sugarcane,224.28
2026-07-21,MANDI022,Cotton,92.04
2026-07-21,MANDI022,Mustard,140.45999999999998
2026-07-21,MANDI022,Rice,326.51000000000005
2026-07-21,MANDI024,Sugarcane,786.48
2026-07-21,MANDI025,Wheat,431.99
2026-07-21,MANDI026,Narma,329.16
2026-07-21,MANDI027,Wheat,427.13
2026-07-21,MANDI028,Mustard,478.12
2026-07-21,MANDI030,Mustard,261.75
2026-07-21,MANDI030,Wheat,171.58
2026-07-21,MANDI031,Cotton,436.9
2026-07-21,MANDI032,Cotton,214.98
2026-07-21,MANDI035,Sugarcane,100.55
2026-07-21,MANDI036,Maize,418.74
2026-07-21,MANDI036,Wheat,291.61
2026-07-21,MANDI037,Cotton,361.12
2026-07-21,MANDI039,Cotton,203.04
2026-07-21,MANDI039,Rice,72.7
2026-07-21,MANDI039,Sugarcane,394.58
2026-07-21,MANDI040,Cotton,60.74
2026-07-21,MANDI040,Rice,404.87
2026-07-21,MANDI041,Narma,251.03000000000003
2026-07-21,MANDI041,Wheat,364.68
2026-07-21,MANDI044,Maize,145.78
2026-07-21,MANDI044,Wheat,179.13
2026-07-21,MANDI045,Mustard,410.14
2026-07-21,MANDI047,Cotton,166.74
2026-07-21,MANDI047,Mustard,285.74
2026-07-21,MANDI048,Cotton,382.31
2026-07-21,MANDI049,Basmati,214.3
2026-07-21,MANDI049,Rice,75.46
2026-07-21,MANDI050,Cotton,460.22
2026-07-21,MANDI050,Maize,92.53
2026-07-21,MANDI050,Mustard,442.12
2026-07-21,MANDI050,Rice,312.01
2026-07-21,MANDI050,Wheat,67.18
2026-07-21,MANDI051,Mustard,341.04
2026-07-21,MANDI051,Wheat,459.33
2026-07-21,MANDI052,Cotton,88.64000000000001
2026-07-21,MANDI052,Rice,389.98
2026-07-21,MANDI052,Wheat,424.3
2026-07-21,MANDI053,Mustard,125.29
2026-07-21,MANDI054,Cotton,499.0
2026-07-21,MANDI056,Basmati,214.01
2026-07-21,MANDI056,Maize,371.75
2026-07-21,MANDI057,Cotton,39.8
2026-07-21,MANDI057,Rice,23.3
2026-07-22,MANDI001,Maize,460.56
2026-07-22,MANDI004,Maize,236.62
2026-07-22,MANDI005,Mustard,402.0
2026-07-22,MANDI006,Maize,337.45
2026-07-22,MANDI007,Sugarcane,336.74
2026-07-22,MANDI008,Maize,488.48
2026-07-22,MANDI008,Wheat,312.61
2026-07-22,MANDI009,Wheat,249.99
2026-07-22,MANDI011,Cotton,79.91
2026-07-22,MANDI012,Mustard,771.81
2026-07-22,MANDI013,Wheat,168.55
2026-07-22,MANDI014,Sugarcane,454.5
2026-07-22,MANDI015,Rice,352.84
2026-07-22,MANDI016,Mustard,228.4
2026-07-22,MANDI017,Narma,258.39
2026-07-22,MANDI018,Maize,189.72
2026-07-22,MANDI018,Mustard,60.97
2026-07-22,MANDI018,Sugarcane,269.73
2026-07-22,MANDI019,Cotton,471.29
2026-07-22,MANDI019,Maize,247.64
2026-07-22,MANDI019,Wheat,126.21
2026-07-22,MANDI020,Maize,85.1
2026-07-22,MANDI020,Rice,137.7
2026-07-22,MANDI020,Sugarcane,276.41
2026-07-22,MANDI020,Wheat,57.11
2026-07-22,MANDI021,Rice,190.05
2026-07-22,MANDI022,Mustard,98.84
2026-07-22,MANDI022,Rice,153.33
2026-07-22,MANDI023,Mustard,73.28
2026-07-22,MANDI025,Maize,243.32
2026-07-22,MANDI026,Sugarcane,273.72
2026-07-22,MANDI027,Mustard,98.05
2026-07-22,MANDI027,Sugarcane,411.75
2026-07-22,MANDI028,Maize,796.8399999999999
2026-07-22,MANDI028,Rice,162.13
2026-07-22,MANDI028,Sugarcane,48.470000000000006
2026-07-22,MANDI029,Wheat,105.2
2026-07-22,MANDI030,Wheat,154.0
2026-07-22,MANDI031,Maize,426.25
2026-07-22,MANDI031,Wheat,324.01
