date,mandi_id,crop_name,arrival_quantity_qtl,farmer_count,arrival_record_count,arrival_per_farmer_qtl,min_price,max_price,modal_price,msp,price_record_count,mandi_name,district,state,price_gap,price_gap_percent,below_msp
2026-07-21,MANDI031,Cotton,436.9,145.0,1.0,3.01,,,,,,Nangloi Jat Mandi,Sirsa,Haryana,,,
2026-07-21,MANDI032,Cotton,275.92,257.0,2.0,1.07,,,,,,Chapra Grain Market,Unknown,Haryana,,,
2026-07-21,MANDI032,Rice,330.9,5.0,1.0,66.18,,,,,,Chapra Grain Market,Unknown,Haryana,,,
2026-07-21,MANDI033,Mustard,,,,,4928.44,6149.0,5538.96,,1.0,South Dumdum Grain Market,Ambala,Haryana,,,
2026-07-21,MANDI033,Wheat,446.12,38.0,1.0,11.74,,,,,,South Dumdum Grain Market,Ambala,Haryana,,,
2026-07-21,MANDI034,Wheat,,,,,1980.33,2380.0,2180.12,2275.0,1.0,Ludhiana Grain Market,Ambala,Haryana,-94.88,-4.17,1.0
2026-07-21,MANDI035,Maize,,,,,1896.03,2321.56,2108.79,2090.0,1.0,Guntakal Mandi,Ambala,Haryana,18.79,0.9,0.0
2026-07-21,MANDI035,Mustard,,,,,5605.55,6237.6,5922.0,5650.0,1.0,Guntakal Mandi,Ambala,Haryana,272.0,4.81,0.0
2026-07-21,MANDI035,Sugarcane,100.55,136.0,1.0,0.74,,,,,,Guntakal Mandi,Ambala,Haryana,,,
2026-07-21,MANDI036,Maize,418.74,42.0,1.0,9.97,,,,,,Mysore Grain Market,Kurukshetra,Haryana,,,
2026-07-21,MANDI036,Wheat,758.42,186.0,2.0,4.08,,,,,,Mysore Grain Market,Kurukshetra,Haryana,,,
2026-07-21,MANDI037,Cotton,361.12,36.0,1.0,10.03,,,,,,Jorhat Grain Market,Kurukshetra,Haryana,,,
2026-07-21,MANDI037,Sugarcane,,,,,3451.0,3717.41,3584.0,3500.0,1.0,Jorhat Grain Market,Kurukshetra,Haryana,84.0,2.4,0.0
2026-07-21,MANDI039,Cotton,203.04,145.0,1.0,1.4,,,,,,Anand Grain Market,Unknown,Haryana,,,
2026-07-21,MANDI039,Rice,72.7,,1.0,,1874.0,2204.0,2038.92,,1.0,Anand Grain Market,Unknown,Haryana,,,
2026-07-21,MANDI039,Sugarcane,394.58,119.0,1.0,3.32,,,,,,Anand Grain Market,Unknown,Haryana,,,
2026-07-21,MANDI040,Cotton,60.74,8.0,1.0,7.59,,,,,,Jodhpur Market,Fatehabad,Haryana,,,
2026-07-21,MANDI040,Maize,,,,,1799.0,1890.92,1845.0,,1.0,Jodhpur Market,Fatehabad,Haryana,,,
2026-07-21,MANDI040,Rice,404.87,,1.0,,,,,,,Jodhpur Market,Fatehabad,Haryana,,,
2026-07-21,MANDI040,Sugarcane,,,,,3672.63,3970.1,3821.0,,1.0,Jodhpur Market,Fatehabad,Haryana,,,
2026-07-21,MANDI041,Cotton,251.03,99.0,1.0,2.54,,,,,,Gurgaon Grain Market,Fatehabad,Haryana,,,
2026-07-21,MANDI041,Wheat,364.68,100.0,1.0,3.65,2214.27,2550.38,2382.33,2275.0,1.0,Gurgaon Grain Market,Fatehabad,Haryana,107.33,4.72,0.0
2026-07-21,MANDI042,Maize,,,,,2086.16,2583.49,2334.83,2090.0,1.0,Erode Mandi,Fatehabad,Haryana,244.83,11.71,0.0
2026-07-21,MANDI043,Cotton,,,,,6095.0,7399.0,6746.83,6620.0,1.0,Danapur Mandi,Agra,Uttar Pradesh,126.83,1.92,0.0
2026-07-21,MANDI044,Maize,145.78,150.0,1.0,0.97,,,,,,Dehri Mandi,Agra,Uttar Pradesh,,,
2026-07-21,MANDI044,Wheat,179.13,20.0,1.0,8.96,,,,,,Dehri Mandi,Agra,Uttar Pradesh,,,
2026-07-21,MANDI045,Mustard,410.14,43.0,1.0,9.54,,,,,,Farrukhabad Mandi,Meerut,Uttar Pradesh,,,
2026-07-21,MANDI046,Sugarcane,,,,,3297.0,3956.0,3626.31,3500.0,1.0,Baranagar Market,Unknown,Uttar Pradesh,126.31,3.61,0.0
2026-07-21,MANDI047,Cotton,166.74,132.0,1.0,1.26,6534.0,7842.0,7188.0,6620.0,1.0,Orai Market,Muzaffarnagar,Uttar Pradesh,568.0,8.58,0.0
2026-07-21,MANDI047,Mustard,616.26,53.0,2.0,11.63,,,,,,Orai Market,Muzaffarnagar,Uttar Pradesh,,,
2026-07-21,MANDI047,Rice,,,,,1999.71,2241.99,,,1.0,Orai Market,Muzaffarnagar,Uttar Pradesh,,,
2026-07-21,MANDI047,Sugarcane,,,,,3583.0,3847.92,3715.35,,1.0,Orai Market,Muzaffarnagar,Uttar Pradesh,,,
2026-07-21,MANDI048,Cotton,382.31,50.0,1.0,7.65,,,,,,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,,,
2026-07-21,MANDI048,Mustard,226.35,77.0,1.0,2.94,,,,,,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,,,
2026-07-21,MANDI049,Rice,289.76,5.0,2.0,57.95,,,,,,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,,,
2026-07-21,MANDI050,Cotton,460.22,10.0,1.0,46.02,,,,,,Durg Market,Muzaffarnagar,Uttar Pradesh,,,
2026-07-21,MANDI050,Maize,92.53,88.0,1.0,1.05,,,,,,Durg Market,Muzaffarnagar,Uttar Pradesh,,,
2026-07-21,MANDI050,Mustard,442.12,57.0,1.0,7.76,,,,,,Durg Market,Muzaffarnagar,Uttar Pradesh,,,
2026-07-21,MANDI050,Rice,312.01,129.0,1.0,2.42,,,,,,Durg Market,Muzaffarnagar,Uttar Pradesh,,,
2026-07-21,MANDI050,Wheat,67.18,39.0,1.0,1.72,,,,,,Durg Market,Muzaffarnagar,Uttar Pradesh,,,
2026-07-21,MANDI051,Mustard,341.04,,1.0,,,,,,,Gulbarga Market,Saharanpur,Uttar Pradesh,,,
2026-07-21,MANDI051,Wheat,459.33,55.0,1.0,8.35,,,,,,Gulbarga Market,Saharanpur,Uttar Pradesh,,,
2026-07-21,MANDI052,Cotton,88.64,105.0,1.0,0.84,,,,,,Kakinada APMC,Saharanpur,Uttar Pradesh,,,
2026-07-21,MANDI052,Rice,389.98,48.0,1.0,8.12,,,,,,Kakinada APMC,Saharanpur,Uttar Pradesh,,,
2026-07-21,MANDI052,Wheat,424.3,142.0,1.0,2.99,,,,,,Kakinada APMC,Saharanpur,Uttar Pradesh,,,
2026-07-21,MANDI053,Maize,0.0,146.0,1.0,0.0,2085.24,2220.12,2152.68,2090.0,1.0,Panihati Market,Saharanpur,Uttar Pradesh,62.68,3.0,0.0
2026-07-21,MANDI053,Mustard,125.29,103.0,1.0,1.22,,,,,,Panihati Market,Saharanpur,Uttar Pradesh,,,
2026-07-21,MANDI053,Sugarcane,,,,,3328.97,3764.98,3547.0,3500.0,1.0,Panihati Market,Saharanpur,Uttar Pradesh,47.0,1.34,0.0
2026-07-21,MANDI054,Cotton,499.0,21.0,2.0,23.76,,,,,,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh,,,
2026-07-21,MANDI054,Mustard,34.73,81.0,1.0,0.43,,,,,,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh,,,
2026-07-21,MANDI054,Rice,243.56,24.0,1.0,10.15,,,,,,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh,,,
2026-07-21,MANDI054,Wheat,,,,,2242.65,2590.54,2417.0,2275.0,1.0,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh,142.0,6.24,0.0
2026-07-21,MANDI056,Maize,371.75,94.0,1.0,3.95,,,,,,Bilaspur Mandi,Bareilly,Uttar Pradesh,,,
2026-07-21,MANDI056,Rice,214.01,,1.0,,,,,,,Bilaspur Mandi,Bareilly,Uttar Pradesh,,,
2026-07-21,MANDI057,Cotton,39.8,124.0,1.0,0.32,,,,,,Gorakhpur APMC,Bareilly,Uttar Pradesh,,,
2026-07-21,MANDI057,Rice,23.3,23.0,1.0,1.01,,,,,,Gorakhpur APMC,Bareilly,Uttar Pradesh,,,
2026-07-22,MANDI001,Maize,460.56,13.0,1.0,35.43,,,,,,Hyderabad Mandi,Ludhiana,Punjab,,,
2026-07-22,MANDI001,Wheat,,,,,2295.0,2694.59,2494.95,2275.0,1.0,Hyderabad Mandi,Ludhiana,Punjab,219.95,9.67,0.0
2026-07-22,MANDI003,Cotton,,,,,6553.57,8093.0,7323.05,6620.0,1.0,Vijayawada Mandi,Ludhiana,Punjab,703.05,10.62,0.0
2026-07-22,MANDI004,Maize,236.62,110.0,1.0,2.15,,,,,,Khandwa Grain Market,Ludhiana,Punjab,,,
2026-07-22,MANDI005,Mustard,402.0,46.0,1.0,8.74,,,,,,Bhilwara Grain Market,Amritsar,Punjab,,,
2026-07-22,MANDI006,Maize,337.45,75.0,1.0,4.5,1839.98,2279.81,2059.9,2090.0,1.0,Kochi Mandi,Amritsar,Punjab,-30.1,-1.44,1.0
2026-07-22,MANDI006,Mustard,66.1,42.0,1.0,1.57,,,,,,Kochi Mandi,Amritsar,Punjab,,,
2026-07-22,MANDI007,Sugarcane,336.74,6.0,1.0,56.12,,,,,,Nashik Mandi,Amritsar,Punjab,,,
2026-07-22,MANDI008,Maize,488.48,70.0,1.0,6.98,,,,,,Bijapur Market,Amritsar,Punjab,,,
2026-07-22,MANDI008,Wheat,312.61,,1.0,,,,,,,Bijapur Market,Amritsar,Punjab,,,
2026-07-22,MANDI009,Wheat,249.99,32.0,1.0,7.81,,,,,,Jamshedpur APMC,Jalandhar,Punjab,,,
2026-07-22,MANDI010,Maize,179.01,99.0,1.0,1.81,,,,,,Dhule APMC,Jalandhar,Punjab,,,
2026-07-22,MANDI010,Sugarcane,346.66,133.0,1.0,2.61,,,,,,Dhule APMC,Jalandhar,Punjab,,,
2026-07-22,MANDI011,Cotton,79.91,146.0,1.0,0.55,,,,,,Arrah Mandi,Patiala,Punjab,,,
2026-07-22,MANDI012,Mustard,771.81,55.0,2.0,14.03,,,,,,Gaya Grain Market,Patiala,Punjab,,,
2026-07-22,MANDI012,Sugarcane,337.42,39.0,1.0,8.65,,,,,,Gaya Grain Market,Patiala,Punjab,,,
2026-07-22,MANDI013,Wheat,168.55,146.0,1.0,1.15,,,,,,Aurangabad Market,Patiala,Punjab,,,
2026-07-22,MANDI014,Mustard,,,,,5291.0,6134.43,5712.81,,1.0,Bathinda Grain Market,Patiala,Punjab,,,
2026-07-22,MANDI014,Sugarcane,454.5,87.0,2.0,5.22,,,,,,Bathinda Grain Market,Patiala,Punjab,,,
2026-07-22,MANDI015,Maize,414.09,81.0,1.0,5.11,,,,,,Amravati Grain Market,Bathinda,Punjab,,,
2026-07-22,MANDI015,Rice,352.84,101.0,1.0,3.49,,,,,,Amravati Grain Market,Bathinda,Punjab,,,
2026-07-22,MANDI016,Mustard,228.4,123.0,1.0,1.86,,,,,,Kulti APMC,Bathinda,Punjab,,,
2026-07-22,MANDI018,Cotton,,,,,6915.55,8235.48,7575.51,6620.0,1.0,Jaunpur Mandi,Moga,Punjab,955.51,14.43,0.0
2026-07-22,MANDI018,Maize,189.72,,1.0,,,,,,,Jaunpur Mandi,Moga,Punjab,,,
2026-07-22,MANDI018,Mustard,60.97,84.0,1.0,0.73,,,,,,Jaunpur Mandi,Moga,Punjab,,,
2026-07-22,MANDI018,Sugarcane,269.73,74.0,1.0,3.65,3273.0,3539.7,3406.18,3500.0,1.0,Jaunpur Mandi,Moga,Punjab,-93.82,-2.68,1.0
2026-07-22,MANDI019,Cotton,471.29,,1.0,,,,,,,Karimnagar Grain Market,Moga,Punjab,,,
2026-07-22,MANDI019,Maize,247.64,43.0,1.0,5.76,,,,,,Karimnagar Grain Market,Moga,Punjab,,,
2026-07-22,MANDI019,Rice,,,,,2241.0,2685.0,,2183.0,1.0,Karimnagar Grain Market,Moga,Punjab,,,
2026-07-22,MANDI019,Wheat,126.21,,1.0,,,,,,,Karimnagar Grain Market,Moga,Punjab,,,
2026-07-22,MANDI020,Maize,85.1,,1.0,,,,,,,Kadapa Mandi,Ferozepur,Punjab,,,
2026-07-22,MANDI020,Rice,137.7,83.0,1.0,1.66,,,,,,Kadapa Mandi,Ferozepur,Punjab,,,
2026-07-22,MANDI020,Sugarcane,276.41,43.0,1.0,6.43,,,,,,Kadapa Mandi,Ferozepur,Punjab,,,
2026-07-22,MANDI020,Wheat,57.11,108.0,1.0,0.53,,,,,,Kadapa Mandi,Ferozepur,Punjab,,,
2026-07-22,MANDI021,Cotton,406.09,32.0,1.0,12.69,6776.82,8270.98,7523.9,6620.0,1.0,Guna Mandi,Ferozepur,Punjab,903.9,13.65,0.0
2026-07-22,MANDI021,Maize,,,,,2169.0,2444.0,2306.0,2090.0,1.0,Guna Mandi,Ferozepur,Punjab,216.0,10.33,0.0
2026-07-22,MANDI021,Rice,190.05,27.0,1.0,7.04,2077.28,2517.64,2297.46,2183.0,1.0,Guna Mandi,Ferozepur,Punjab,114.46,5.24,0.0
2026-07-22,MANDI022,Mustard,98.84,88.0,1.0,1.12,5387.0,,5948.01,5650.0,1.0,Eluru APMC,Karnal,Haryana,298.01,5.27,0.0
2026-07-22,MANDI023,Maize,298.37,98.0,1.0,3.04,,,,,,Panihati APMC,Karnal,Haryana,,,
2026-07-22,MANDI023,Mustard,73.28,61.0,1.0,1.2,,,,,,Panihati APMC,Karnal,Haryana,,,
2026-07-22,MANDI024,Rice,0.0,70.0,1.0,0.0,2191.0,2568.46,2379.75,2183.0,1.0,Jaipur Mandi,Karnal,Haryana,196.75,9.01,0.0
2026-07-22,MANDI025,Cotton,,,,,5661.0,6298.58,5980.0,6620.0,1.0,Dindigul APMC,Karnal,Haryana,-640.0,-9.67,1.0
2026-07-22,MANDI025,Maize,243.32,32.0,1.0,7.6,,,,,,Dindigul APMC,Karnal,Haryana,,,
2026-07-22,MANDI026,Rice,262.81,63.0,1.0,4.17,,,,,,Tadipatri Mandi,Hisar,Haryana,,,
2026-07-22,MANDI026,Sugarcane,273.72,60.0,1.0,4.56,,,,,,Tadipatri Mandi,Hisar,Haryana,,,
2026-07-22,MANDI027,Cotton,,,,,6122.93,6733.95,6428.44,,1.0,Kochi APMC,Hisar,Haryana,,,
2026-07-22,MANDI027,Mustard,98.05,123.0,1.0,0.8,,,,,,Kochi APMC,Hisar,Haryana,,,
2026-07-22,MANDI027,Sugarcane,411.75,68.0,1.0,6.06,,,,,,Kochi APMC,Hisar,Haryana,,,
2026-07-22,MANDI028,Maize,796.84,62.0,2.0,12.85,,,,,,Machilipatnam APMC,Hisar,Haryana,,,
2026-07-22,MANDI028,Mustard,,,,,5854.77,6585.0,6220.02,5650.0,1.0,Machilipatnam APMC,Hisar,Haryana,570.02,10.09,0.0
2026-07-22,MANDI028,Rice,162.13,126.0,1.0,1.29,,,,,,Machilipatnam APMC,Hisar,Haryana,,,
2026-07-22,MANDI028,Sugarcane,48.47,79.0,1.0,0.61,,,,,,Machilipatnam APMC,Hisar,Haryana,,,
2026-07-22,MANDI028,Wheat,464.27,120.0,1.0,3.87,,,,,,Machilipatnam APMC,Hisar,Haryana,,,
2026-07-22,MANDI029,Wheat,105.2,144.0,1.0,0.73,,,,,,Asansol Grain Market,Sirsa,Haryana,,,
2026-07-22,MANDI030,Sugarcane,,,,,3459.81,4258.16,3859.0,3500.0,1.0,Patiala APMC,Sirsa,Haryana,359.0,10.26,0.0
2026-07-22,MANDI030,Wheat,154.0,24.0,1.0,6.42,,,,,,Patiala APMC,Sirsa,Haryana,,,
2026-07-22,MANDI031,Maize,426.25,,1.0,,,,,,,Nangloi Jat Mandi,Sirsa,Haryana,,,
2026-07-22,MANDI031,Wheat,324.01,,1.0,,,,,,,Nangloi Jat Mandi,Sirsa,Haryana,,,
2026-07-22,MANDI032,Maize,78.36,,1.0,,,,,,,Chapra Grain Market,Unknown,Haryana,,,
2026-07-22,MANDI032,Rice,291.22,45.0,1.0,6.47,,,,,,Chapra Grain Market,Unknown,Haryana,,,
2026-07-22,MANDI032,Wheat,383.51,46.0,1.0,8.34,2358.58,2684.64,2522.0,2275.0,1.0,Chapra Grain Market,Unknown,Haryana,247.0,10.86,0.0
2026-07-22,MANDI033,Maize,312.2,121.0,1.0,2.58,,,,,,South Dumdum Grain Market,Ambala,Haryana,,,
2026-07-22,MANDI033,Mustard,471.67,,1.0,,,,,,,South Dumdum Grain Market,Ambala,Haryana,,,
2026-07-22,MANDI033,Rice,293.16,26.0,1.0,11.28,,,,,,South Dumdum Grain Market,Ambala,Haryana,,,
2026-07-22,MANDI033,Sugarcane,,,,,3531.0,,3631.94,3500.0,1.0,South Dumdum Grain Market,Ambala,Haryana,131.94,3.77,0.0
2026-07-22,MANDI034,Mustard,495.84,7.0,1.0,70.83,,,,,,Ludhiana Grain Market,Ambala,Haryana,,,
2026-07-22,MANDI034,Rice,384.54,91.0,1.0,4.23,2128.87,2614.77,2372.0,,1.0,Ludhiana Grain Market,Ambala,Haryana,,,
2026-07-22,MANDI034,Wheat,,,,,2337.0,2873.97,2605.0,2275.0,1.0,Ludhiana Grain Market,Ambala,Haryana,330.0,14.51,0.0
2026-07-22,MANDI035,Mustard,,,,,5199.08,5813.0,5506.0,5650.0,1.0,Guntakal Mandi,Ambala,Haryana,-144.0,-2.55,1.0
2026-07-22,MANDI035,Sugarcane,443.88,44.0,1.0,10.09,3193.0,3520.65,3356.61,,1.0,Guntakal Mandi,Ambala,Haryana,,,
2026-07-22,MANDI036,Cotton,352.34,70.0,1.0,5.03,,,,,,Mysore Grain Market,Kurukshetra,Haryana,,,
2026-07-22,MANDI036,Maize,372.17,149.0,1.0,2.5,,,,,,Mysore Grain Market,Kurukshetra,Haryana,,,
2026-07-22,MANDI036,Sugarcane,,,,,3636.0,4360.19,3997.91,3500.0,1.0,Mysore Grain Market,Kurukshetra,Haryana,497.91,14.23,0.0
2026-07-22,MANDI037,Sugarcane,404.73,80.0,1.0,5.06,,,,,,Jorhat Grain Market,Kurukshetra,Haryana,,,
2026-07-22,MANDI037,Wheat,697.93,19.0,2.0,36.73,,,,,,Jorhat Grain Market,Kurukshetra,Haryana,,,
2026-07-22,MANDI038,Maize,,,,,1833.19,2112.25,1973.0,,1.0,Jalandhar Mandi,Kurukshetra,Haryana,,,
2026-07-22,MANDI039,Cotton,200.53,,1.0,,,,,,,Anand Grain Market,Unknown,Haryana,,,
2026-07-22,MANDI040,Maize,469.31,69.0,1.0,6.8,,,,,,Jodhpur Market,Fatehabad,Haryana,,,
2026-07-22,MANDI040,Wheat,384.81,56.0,1.0,6.87,,,,,,Jodhpur Market,Fatehabad,Haryana,,,
2026-07-22,MANDI041,Sugarcane,306.76,56.0,1.0,5.48,,,,,,Gurgaon Grain Market,Fatehabad,Haryana,,,
2026-07-22,MANDI041,Wheat,967.12,141.0,2.0,6.86,,,,,,Gurgaon Grain Market,Fatehabad,Haryana,,,
2026-07-22,MANDI042,Maize,,,,,2127.46,2468.0,2298.0,2090.0,1.0,Erode Mandi,Fatehabad,Haryana,208.0,9.95,0.0
2026-07-22,MANDI042,Sugarcane,13.41,46.0,1.0,0.29,,,,,,Erode Mandi,Fatehabad,Haryana,,,
2026-07-22,MANDI043,Cotton,,,,,5670.65,6061.39,5866.02,6620.0,1.0,Danapur Mandi,Agra,Uttar Pradesh,-753.98,-11.39,1.0
2026-07-22,MANDI044,Cotton,325.24,87.0,1.0,3.74,,,,,,Dehri Mandi,Agra,Uttar Pradesh,,,
2026-07-22,MANDI045,Rice,,,,,2265.37,2828.29,2546.83,2183.0,1.0,Farrukhabad Mandi,Meerut,Uttar Pradesh,363.83,16.67,0.0
2026-07-22,MANDI045,Sugarcane,,,,,3228.46,3872.43,3550.0,3500.0,1.0,Farrukhabad Mandi,Meerut,Uttar Pradesh,50.0,1.43,0.0
2026-07-22,MANDI046,Cotton,,,,,5785.74,6885.0,6335.59,,1.0,Baranagar Market,Unknown,Uttar Pradesh,,,
2026-07-22,MANDI046,Mustard,,,,,5476.86,6321.0,5898.74,5650.0,1.0,Baranagar Market,Unknown,Uttar Pradesh,248.74,4.4,0.0
2026-07-22,MANDI047,Cotton,,,,,6514.0,7605.62,7059.95,6620.0,1.0,Orai Market,Muzaffarnagar,Uttar Pradesh,439.95,6.65,0.0
2026-07-22,MANDI047,Mustard,468.85,,1.0,,5567.57,6470.98,6019.28,5650.0,2.0,Orai Market,Muzaffarnagar,Uttar Pradesh,369.28,6.54,0.0
2026-07-22,MANDI047,Rice,386.81,44.0,2.0,8.79,,,,,,Orai Market,Muzaffarnagar,Uttar Pradesh,,,
2026-07-22,MANDI048,Cotton,135.17,130.0,1.0,1.04,,,,,,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,,,
2026-07-22,MANDI048,Maize,256.2,7.0,1.0,36.6,,,,,,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,,,
2026-07-22,MANDI048,Mustard,0.0,61.0,1.0,0.0,,,,,,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,,,
2026-07-22,MANDI048,Sugarcane,310.82,,1.0,,,,,,,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,,,
2026-07-22,MANDI049,Rice,228.35,89.0,1.0,2.57,,,,,,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,,,
2026-07-22,MANDI049,Sugarcane,,,,,3173.2,3344.11,3258.66,3500.0,1.0,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,-241.34,-6.9,1.0
2026-07-22,MANDI050,Maize,,,,,2091.83,2315.64,2203.73,2090.0,1.0,Durg Market,Muzaffarnagar,Uttar Pradesh,113.73,5.44,0.0
2026-07-22,MANDI050,Mustard,383.52,45.0,1.0,8.52,,,,,,Durg Market,Muzaffarnagar,Uttar Pradesh,,,
2026-07-22,MANDI050,Rice,62.18,96.0,1.0,0.65,,,,,,Durg Market,Muzaffarnagar,Uttar Pradesh,,,
2026-07-22,MANDI051,Mustard,,,,,5341.66,5880.5,5611.0,5650.0,1.0,Gulbarga Market,Saharanpur,Uttar Pradesh,-39.0,-0.69,1.0
2026-07-22,MANDI051,Sugarcane,226.8,137.0,1.0,1.66,,,,,,Gulbarga Market,Saharanpur,Uttar Pradesh,,,
2026-07-22,MANDI051,Wheat,482.02,124.0,1.0,3.89,,,,,,Gulbarga Market,Saharanpur,Uttar Pradesh,,,
2026-07-22,MANDI052,Maize,474.37,65.0,1.0,7.3,,,,,,Kakinada APMC,Saharanpur,Uttar Pradesh,,,
2026-07-22,MANDI052,Sugarcane,465.78,48.0,1.0,9.7,,,,,,Kakinada APMC,Saharanpur,Uttar Pradesh,,,
2026-07-22,MANDI055,Sugarcane,,,,,3049.0,3790.75,3419.87,3500.0,1.0,Chandigarh APMC,Bareilly,Uttar Pradesh,-80.13,-2.29,1.0
2026-07-22,MANDI056,Cotton,231.34,132.0,1.0,1.75,,,,,,Bilaspur Mandi,Bareilly,Uttar Pradesh,,,
2026-07-22,MANDI056,Sugarcane,386.82,,1.0,,,,,,,Bilaspur Mandi,Bareilly,Uttar Pradesh,,,
2026-07-22,MANDI057,Maize,18.33,46.0,1.0,0.4,,,,,,Gorakhpur APMC,Bareilly,Uttar Pradesh,,,
2026-07-22,MANDI057,Rice,,,,,2081.35,2372.0,2226.84,2183.0,1.0,Gorakhpur APMC,Bareilly,Uttar Pradesh,43.84,2.01,0.0
2026-07-23,MANDI001,Sugarcane,0.0,142.0,1.0,0.0,3526.0,3926.23,3726.1,3500.0,1.0,Hyderabad Mandi,Ludhiana,Punjab,226.1,6.46,0.0
2026-07-23,MANDI002,Cotton,421.38,118.0,1.0,3.57,,,,,,Solapur Mandi,Ludhiana,Punjab,,,
2026-07-23,MANDI002,Maize,426.31,32.0,1.0,13.32,,,,,,Solapur Mandi,Ludhiana,Punjab,,,
2026-07-23,MANDI002,Rice,,,,,1966.3,2288.76,2127.53,,1.0,Solapur Mandi,Ludhiana,Punjab,,,
2026-07-23,MANDI002,Wheat,669.11,214.0,3.0,3.13,,,,,,Solapur Mandi,Ludhiana,Punjab,,,
2026-07-23,MANDI003,Maize,,,,,1969.95,2073.0,,2090.0,1.0,Vijayawada Mandi,Ludhiana,Punjab,,,
2026-07-23,MANDI003,Rice,45.65,73.0,1.0,0.63,,,,,,Vijayawada Mandi,Ludhiana,Punjab,,,
2026-07-23,MANDI004,Sugarcane,115.66,39.0,1.0,2.97,,,,,,Khandwa Grain Market,Ludhiana,Punjab,,,
2026-07-23,MANDI005,Maize,168.44,103.0,1.0,1.64,,,,,,Bhilwara Grain Market,Amritsar,Punjab,,,
2026-07-23,MANDI005,Mustard,458.86,142.0,1.0,3.23,,,,,,Bhilwara Grain Market,Amritsar,Punjab,,,
2026-07-23,MANDI005,Rice,13.35,140.0,1.0,0.1,,,,,,Bhilwara Grain Market,Amritsar,Punjab,,,
2026-07-23,MANDI005,Wheat,0.0,127.0,1.0,0.0,,,,,,Bhilwara Grain Market,Amritsar,Punjab,,,
2026-07-23,MANDI006,Mustard,271.12,9.0,1.0,30.12,,,,,,Kochi Mandi,Amritsar,Punjab,,,
2026-07-23,MANDI007,Maize,427.71,,1.0,,,,,,,Nashik Mandi,Amritsar,Punjab,,,
2026-07-23,MANDI008,Maize,,,,,2084.2,2471.49,2277.85,2090.0,1.0,Bijapur Market,Amritsar,Punjab,187.85,8.99,0.0
2026-07-23,MANDI008,Mustard,0.0,48.0,1.0,0.0,,,,,,Bijapur Market,Amritsar,Punjab,,,
2026-07-23,MANDI008,Rice,,,,,2232.72,2454.23,2343.48,2183.0,1.0,Bijapur Market,Amritsar,Punjab,160.48,7.35,0.0
2026-07-23,MANDI009,Rice,223.59,71.0,1.0,3.15,,,,,,Jamshedpur APMC,Jalandhar,Punjab,,,
2026-07-23,MANDI009,Wheat,72.54,67.0,1.0,1.08,,,,,,Jamshedpur APMC,Jalandhar,Punjab,,,
2026-07-23,MANDI010,Maize,17.16,39.0,1.0,0.44,,,,,,Dhule APMC,Jalandhar,Punjab,,,
2026-07-23,MANDI010,Mustard,132.68,,1.0,,,,,,,Dhule APMC,Jalandhar,Punjab,,,
2026-07-23,MANDI010,Wheat,485.5,135.0,1.0,3.6,,,,,,Dhule APMC,Jalandhar,Punjab,,,
2026-07-23,MANDI011,Maize,158.13,102.0,2.0,1.55,,,,,,Arrah Mandi,Patiala,Punjab,,,
2026-07-23,MANDI011,Wheat,814.41,177.0,2.0,4.6,2086.0,2266.11,2176.22,2275.0,1.0,Arrah Mandi,Patiala,Punjab,-98.78,-4.34,1.0
2026-07-23,MANDI012,Maize,,,,,1852.44,2003.0,1927.67,2090.0,1.0,Gaya Grain Market,Patiala,Punjab,-162.33,-7.77,1.0
2026-07-23,MANDI012,Mustard,791.0,133.0,2.0,5.95,,,,,,Gaya Grain Market,Patiala,Punjab,,,
2026-07-23,MANDI012,Rice,,,,,2175.21,2493.06,2334.13,2183.0,1.0,Gaya Grain Market,Patiala,Punjab,151.13,6.92,0.0
2026-07-23,MANDI012,Wheat,284.86,,1.0,,,,,,,Gaya Grain Market,Patiala,Punjab,,,
2026-07-23,MANDI013,Cotton,0.0,35.0,1.0,0.0,,,,,,Aurangabad Market,Patiala,Punjab,,,
2026-07-23,MANDI013,Mustard,115.55,120.0,1.0,0.96,,,,,,Aurangabad Market,Patiala,Punjab,,,
2026-07-23,MANDI013,Wheat,,,,,2341.23,2517.0,2429.19,2275.0,1.0,Aurangabad Market,Patiala,Punjab,154.19,6.78,0.0
2026-07-23,MANDI014,Rice,459.54,94.0,1.0,4.89,,,,,,Bathinda Grain Market,Patiala,Punjab,,,
2026-07-23,MANDI015,Maize,,,,,1993.24,2411.0,2202.0,2090.0,1.0,Amravati Grain Market,Bathinda,Punjab,112.0,5.36,0.0
