record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,mandi_name,state,price_gap,price_gap_percent,below_msp,severity,severity_note
PR005018,2026-07-15,MANDI019,Moga,Sugarcane,3667.14,4219.0,3943.21,3500.0,Karimnagar Grain Market,Punjab,443.21,12.66,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001811,2026-07-15,MANDI026,Hisar,Rice,2012.13,2351.0973448433,2181.61,2183.0,Tadipatri Mandi,Haryana,-1.39,-0.06,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000177,2026-07-15,MANDI026,Hisar,Sugarcane,3372.0,3972.66,3672.5447613099,3500.0,Tadipatri Mandi,Haryana,172.54,4.93,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010816,2026-07-15,MANDI029,Sirsa,Cotton,6841.733170399,7970.0,7406.0,6620.0,Asansol Grain Market,Haryana,786.0,11.87,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001625,2026-07-15,MANDI032,Unknown,Maize,2112.0,2458.0,2284.75,2090.0,Chapra Grain Market,Haryana,194.75,9.32,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007900,2026-07-15,MANDI032,Unknown,Wheat,2144.4666247716,2388.0,2266.05,2275.0,Chapra Grain Market,Haryana,-8.95,-0.39,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009890,2026-07-15,MANDI033,Ambala,Mustard,4903.0,5290.1968210612,5096.8273729798,5650.0,South Dumdum Grain Market,Haryana,-553.17,-9.79,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004819,2026-07-15,MANDI036,Kurukshetra,Rice,2270.56,2583.8,2427.18,2183.0,Mysore Grain Market,Haryana,244.18,11.19,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008927,2026-07-15,MANDI037,Kurukshetra,Mustard,5869.42,6582.0,6225.91,5650.0,Jorhat Grain Market,Haryana,575.91,10.19,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008080,2026-07-15,MANDI038,Kurukshetra,Cotton,5751.18,6512.0,6131.81,,Jalandhar Mandi,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004993,2026-07-15,MANDI038,Kurukshetra,Sugarcane,,3274.0,3145.88,3500.0,Jalandhar Mandi,Haryana,-354.12,-10.12,1.0,SEVERE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002058,2026-07-15,MANDI041,Fatehabad,Cotton,6356.59,6714.4300455046,6535.51,6620.0,Gurgaon Grain Market,Haryana,-84.49,-1.28,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006547,2026-07-15,MANDI041,Fatehabad,Maize,2092.0,2213.23,2152.0,2090.0,Gurgaon Grain Market,Haryana,62.0,2.97,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008617,2026-07-15,MANDI041,Fatehabad,Mustard,5162.0,5753.15,5457.49,5650.0,Gurgaon Grain Market,Haryana,-192.51,-3.41,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003003,2026-07-15,MANDI042,Fatehabad,Sugarcane,2999.0,3293.46,3146.1,3500.0,Erode Mandi,Haryana,-353.9,-10.11,1.0,SEVERE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002692,2026-07-15,MANDI047,Muzaffarnagar,Mustard,4876.0,5769.9345151726,5323.0,,Orai Market,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008476,2026-07-15,MANDI049,Muzaffarnagar,Wheat,2070.0,2270.03,2169.9699132864,2275.0,Machilipatnam Mandi,Uttar Pradesh,-105.03,-4.62,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009550,2026-07-15,MANDI052,Saharanpur,Rice,2270.9176805788,2761.0,2515.8,2183.0,Kakinada APMC,Uttar Pradesh,332.8,15.25,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003445,2026-07-15,MANDI053,Saharanpur,Rice,2222.4507821901,2376.0,2299.33,2183.0,Panihati Market,Uttar Pradesh,116.33,5.33,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009234,2026-07-15,MANDI056,Bareilly,Wheat,2201.95,2558.28,2380.12,,Bilaspur Mandi,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011963,2026-07-15,,Sirsa,Cotton,5947.81,6507.09,6227.45,6620.0,,,-392.55,-5.93,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000039,2026-07-15,,,Maize,1962.5739438805,2442.29,2202.4319069969,2090.0,,,112.43,5.38,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008735,2026-07-15,,Patiala,Maize,,2109.0,,2090.0,,,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009866,2026-07-15,,Kurukshetra,Rice,2013.15,,2150.17,,,,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001106,2026-07-15,,Fatehabad,Rice,1872.0,2020.0,1946.0,2183.0,,,-237.0,-10.86,1.0,SEVERE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004158,2026-07-15,,Ferozepur,Sugarcane,3659.8293253756,4347.98,4003.9,3500.0,,,503.9,14.4,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006940,2026-07-15,,Sirsa,Wheat,2027.0,2491.3,2259.35,2275.0,,,-15.65,-0.69,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009253,2026-07-15,,Sirsa,Wheat,2031.3111545508,2269.0,2150.0,2275.0,,,-125.0,-5.49,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000419,2026-07-16,MANDI002,Ludhiana,Mustard,5422.27,6339.0,5880.41,5650.0,Solapur Mandi,Punjab,230.41,4.08,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002477,2026-07-16,MANDI007,Amritsar,Wheat,2111.6148632234,2612.0,2361.944527898,2275.0,Nashik Mandi,Punjab,86.94,3.82,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000644,2026-07-16,MANDI008,Amritsar,Rice,2021.0,2230.0,2125.45,2183.0,Bijapur Market,Punjab,-57.55,-2.64,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009513,2026-07-16,MANDI010,Jalandhar,Mustard,5633.67,,,5650.0,Dhule APMC,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006222,2026-07-16,MANDI011,Patiala,Wheat,2364.32,2793.44,2578.88,2275.0,Arrah Mandi,Punjab,303.88,13.36,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011821,2026-07-16,MANDI012,Patiala,Rice,1944.69,2180.5,2062.59,2183.0,Gaya Grain Market,Punjab,-120.41,-5.52,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009211,2026-07-16,MANDI014,Patiala,Maize,2042.71,,2228.0,2090.0,Bathinda Grain Market,Punjab,138.0,6.6,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001693,2026-07-16,MANDI015,Bathinda,Mustard,5124.0,6010.0,5566.81,5650.0,Amravati Grain Market,Punjab,-83.19,-1.47,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004267,2026-07-16,MANDI016,Bathinda,Cotton,6746.04,7354.37,7050.21,6620.0,Kulti APMC,Punjab,430.21,6.5,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011305,2026-07-16,MANDI016,Bathinda,Cotton,6717.0,8279.98,7499.0,,Kulti APMC,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002858,2026-07-16,MANDI018,Moga,Mustard,5909.34,6337.15,6123.0,5650.0,Jaunpur Mandi,Punjab,473.0,8.37,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005590,2026-07-16,MANDI019,Moga,Mustard,5715.0,6550.21,6132.45,5650.0,Karimnagar Grain Market,Punjab,482.45,8.54,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005446,2026-07-16,MANDI025,Karnal,Sugarcane,3349.0,3808.0,3578.0,3500.0,Dindigul APMC,Haryana,78.0,2.23,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000015,2026-07-16,MANDI026,Hisar,Sugarcane,3546.36,4230.76,3888.56,3500.0,Tadipatri Mandi,Haryana,388.56,11.1,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009014,2026-07-16,MANDI027,Hisar,Sugarcane,3452.0,3856.0,3654.0,3500.0,Kochi APMC,Haryana,154.0,4.4,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009059,2026-07-16,MANDI028,Hisar,Cotton,6853.39,,7278.0,6620.0,Machilipatnam APMC,Haryana,658.0,9.94,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004045,2026-07-16,MANDI028,Hisar,Rice,1981.0,2260.63,2120.66,2183.0,Machilipatnam APMC,Haryana,-62.34,-2.86,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010279,2026-07-16,MANDI028,Hisar,Rice,2156.65,2632.0,2394.0,,Machilipatnam APMC,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002015,2026-07-16,MANDI029,Sirsa,Mustard,5363.9,6407.54,5885.72,5650.0,Asansol Grain Market,Haryana,235.72,4.17,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006492,2026-07-16,MANDI029,Sirsa,Rice,2013.0,2238.0688320223,2125.65,2183.0,Asansol Grain Market,Haryana,-57.35,-2.63,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010935,2026-07-16,MANDI032,Unknown,Mustard,,,5846.27,5650.0,Chapra Grain Market,Haryana,196.27,3.47,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004837,2026-07-16,MANDI034,Ambala,Rice,2161.35,2505.0,2333.0,2183.0,Ludhiana Grain Market,Haryana,150.0,6.87,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001541,2026-07-16,MANDI036,Kurukshetra,Wheat,2086.95,2336.0,2211.38,2275.0,Mysore Grain Market,Haryana,-63.62,-2.8,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005988,2026-07-16,MANDI038,Kurukshetra,Cotton,5742.0,6160.99,5951.0,6620.0,Jalandhar Mandi,Haryana,-669.0,-10.11,1.0,SEVERE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000604,2026-07-16,MANDI039,Unknown,Cotton,6771.9,7800.485202236,7286.19,,Anand Grain Market,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008219,2026-07-16,MANDI041,Fatehabad,Cotton,6069.0,6617.0,6342.71,6620.0,Gurgaon Grain Market,Haryana,-277.29,-4.19,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004679,2026-07-16,MANDI042,Fatehabad,Maize,1851.0,2082.38,1966.58,2090.0,Erode Mandi,Haryana,-123.42,-5.91,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004314,2026-07-16,MANDI042,Fatehabad,Sugarcane,3493.0,3957.0,3725.0,,Erode Mandi,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004412,2026-07-16,MANDI044,Agra,Maize,1946.76,2271.61,2109.18,,Dehri Mandi,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011882,2026-07-16,MANDI046,Unknown,Sugarcane,3020.37,3643.76,3332.0661828504,3500.0,Baranagar Market,Uttar Pradesh,-167.93,-4.8,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002011,2026-07-16,MANDI046,Unknown,Wheat,2214.95,,2402.0,2275.0,Baranagar Market,Uttar Pradesh,127.0,5.58,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006363,2026-07-16,MANDI047,Muzaffarnagar,Cotton,6282.69,6650.76,6466.7243444062,,Orai Market,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006564,2026-07-16,MANDI047,Muzaffarnagar,Maize,2009.27,2405.0,2207.29,2090.0,Orai Market,Uttar Pradesh,117.29,5.61,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005324,2026-07-16,MANDI048,Muzaffarnagar,Sugarcane,3209.18,3994.43,3601.81,3500.0,Chittoor Mandi,Uttar Pradesh,101.81,2.91,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000119,2026-07-16,MANDI053,Saharanpur,Maize,1990.96,2121.0,2055.86,2090.0,Panihati Market,Uttar Pradesh,-34.14,-1.63,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011830,2026-07-16,MANDI054,Saharanpur,Wheat,2179.51,2448.1,2313.81,,Nangloi Jat Grain Market,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011083,2026-07-16,MANDI056,Bareilly,Sugarcane,3519.8171417198,3781.0,3650.3,3500.0,Bilaspur Mandi,Uttar Pradesh,150.3,4.29,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006177,2026-07-16,MANDI057,Bareilly,Rice,1863.01,2198.0,2030.473887974,2183.0,Gorakhpur APMC,Uttar Pradesh,-152.53,-6.99,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001111,2026-07-16,MANDI057,Bareilly,Wheat,2172.84,2490.28,,,Gorakhpur APMC,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009639,2026-07-16,,Moga,Cotton,5865.0,6169.93,6017.51,,,,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007013,2026-07-16,,Karnal,Maize,2066.73,2409.51,2238.12,2090.0,,,148.12,7.09,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003435,2026-07-16,,Sirsa,Mustard,5366.56,6694.7998888393,6030.68,,,,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002240,2026-07-16,,Patiala,Rice,2138.32,2410.0,2274.19,2183.0,,,91.19,4.18,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003217,2026-07-16,,,Wheat,2122.4,2642.5,2382.4506115806,2275.0,,,107.45,4.72,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011566,2026-07-17,MANDI002,Ludhiana,Wheat,2292.65,2432.99,2362.82,,Solapur Mandi,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009681,2026-07-17,MANDI006,Amritsar,Maize,2177.42,2345.97,2261.7,,Kochi Mandi,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011451,2026-07-17,MANDI007,Amritsar,Cotton,6706.24,7046.0,6876.0,6620.0,Nashik Mandi,Punjab,256.0,3.87,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008381,2026-07-17,MANDI007,Amritsar,Cotton,6865.83,7873.61,7370.0,6620.0,Nashik Mandi,Punjab,750.0,11.33,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003591,2026-07-17,MANDI007,Amritsar,Sugarcane,3453.65,4065.0,3759.49,3500.0,Nashik Mandi,Punjab,259.49,7.41,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002512,2026-07-17,MANDI009,Jalandhar,Sugarcane,3528.61,4009.1,3768.8546106859,3500.0,Jamshedpur APMC,Punjab,268.85,7.68,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000276,2026-07-17,MANDI009,Jalandhar,Wheat,2370.4,2822.0,2596.15,2275.0,Jamshedpur APMC,Punjab,321.15,14.12,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009725,2026-07-17,MANDI010,Jalandhar,Rice,1963.0,2155.85,2059.0,2183.0,Dhule APMC,Punjab,-124.0,-5.68,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003019,2026-07-17,MANDI011,Patiala,Rice,2006.83,2496.43,2252.0,2183.0,Arrah Mandi,Punjab,69.0,3.16,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010586,2026-07-17,MANDI012,Patiala,Cotton,,6469.71,,6620.0,Gaya Grain Market,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006291,2026-07-17,MANDI014,Patiala,Sugarcane,3340.0,3529.11,3435.0,,Bathinda Grain Market,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001523,2026-07-17,MANDI016,Bathinda,Rice,2266.25,2400.0,2333.0,,Kulti APMC,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002531,2026-07-17,MANDI016,Bathinda,Rice,1880.12,2242.5648112345,2061.34,2183.0,Kulti APMC,Punjab,-121.66,-5.57,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000811,2026-07-17,MANDI016,Bathinda,Wheat,2277.84,2782.0,2529.88,2275.0,Kulti APMC,Punjab,254.88,11.2,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009207,2026-07-17,MANDI017,Unknown,Sugarcane,3608.25,3840.6758732421,3724.46,3500.0,Parbhani Market,Punjab,224.46,6.41,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011918,2026-07-17,MANDI018,Moga,Rice,,2380.0,2302.0,2183.0,Jaunpur Mandi,Punjab,119.0,5.45,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005387,2026-07-17,MANDI019,Moga,Cotton,5751.19,6266.17,6008.68,6620.0,Karimnagar Grain Market,Punjab,-611.32,-9.23,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002356,2026-07-17,MANDI020,Ferozepur,Wheat,2328.0511545049,2704.04,2516.05,2275.0,Kadapa Mandi,Punjab,241.05,10.6,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009493,2026-07-17,MANDI021,Ferozepur,Mustard,5047.86,5305.0,5176.46,5650.0,Guna Mandi,Punjab,-473.54,-8.38,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002995,2026-07-17,MANDI022,Karnal,Maize,2036.08,2388.0,2212.0,2090.0,Eluru APMC,Haryana,122.0,5.84,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002792,2026-07-17,MANDI026,Hisar,Cotton,6735.5245982021,,7416.0,6620.0,Tadipatri Mandi,Haryana,796.0,12.02,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000552,2026-07-17,MANDI026,Hisar,Sugarcane,3513.37,3900.29,3707.0,,Tadipatri Mandi,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002127,2026-07-17,MANDI027,Hisar,Rice,2271.0,2385.61,2328.0,2183.0,Kochi APMC,Haryana,145.0,6.64,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004954,2026-07-17,MANDI027,Hisar,Sugarcane,3219.09,3537.35,3378.0,3500.0,Kochi APMC,Haryana,-122.0,-3.49,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000246,2026-07-17,MANDI028,Hisar,Cotton,6944.79,7654.18,7299.0,,Machilipatnam APMC,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007091,2026-07-17,MANDI030,Sirsa,Mustard,5210.0676786616,5720.5837854786,5465.33,5650.0,Patiala APMC,Haryana,-184.67,-3.27,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001520,2026-07-17,MANDI031,Sirsa,Rice,1927.0,2319.0,2123.0,2183.0,Nangloi Jat Mandi,Haryana,-60.0,-2.75,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007165,2026-07-17,MANDI032,Unknown,Rice,1934.18,2103.22,2018.7,2183.0,Chapra Grain Market,Haryana,-164.3,-7.53,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005373,2026-07-17,MANDI033,Ambala,Cotton,6381.0,7202.81,6791.8,6620.0,South Dumdum Grain Market,Haryana,171.8,2.6,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000695,2026-07-17,MANDI036,Kurukshetra,Rice,2199.0,2548.0,2373.0,2183.0,Mysore Grain Market,Haryana,190.0,8.7,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005382,2026-07-17,MANDI040,Fatehabad,Cotton,6682.08,7750.88,7216.0,6620.0,Jodhpur Market,Haryana,596.0,9.0,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009649,2026-07-17,MANDI041,Fatehabad,Maize,2069.0,2285.0,2176.86,2090.0,Gurgaon Grain Market,Haryana,86.86,4.16,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002374,2026-07-17,MANDI041,Fatehabad,Wheat,2119.0,2584.56,2352.0,2275.0,Gurgaon Grain Market,Haryana,77.0,3.38,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010916,2026-07-17,MANDI042,Fatehabad,Rice,2183.8010439129,2596.0,2390.0,2183.0,Erode Mandi,Haryana,207.0,9.48,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008974,2026-07-17,MANDI044,Agra,Mustard,4868.2790480555,6049.36,5459.0,5650.0,Dehri Mandi,Uttar Pradesh,-191.0,-3.38,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010843,2026-07-17,MANDI045,Meerut,Sugarcane,3502.0,3704.5118220937,3603.0,3500.0,Farrukhabad Mandi,Uttar Pradesh,103.0,2.94,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002912,2026-07-17,MANDI046,Unknown,Cotton,6850.25,8074.0156682299,7462.13,6620.0,Baranagar Market,Uttar Pradesh,842.13,12.72,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005901,2026-07-17,MANDI046,Unknown,Sugarcane,3187.78,3455.33,3321.56,3500.0,Baranagar Market,Uttar Pradesh,-178.44,-5.1,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007312,2026-07-17,MANDI046,Unknown,Sugarcane,3072.11,3478.86,3275.49,3500.0,Baranagar Market,Uttar Pradesh,-224.51,-6.41,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005761,2026-07-17,MANDI046,Unknown,Wheat,2129.21,2587.0,2357.9810643488,2275.0,Baranagar Market,Uttar Pradesh,82.98,3.65,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007789,2026-07-17,MANDI048,Muzaffarnagar,Wheat,2338.0,2776.4040933992,2557.3,2275.0,Chittoor Mandi,Uttar Pradesh,282.3,12.41,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000891,2026-07-17,MANDI050,Muzaffarnagar,Sugarcane,3360.97,3721.24,3541.11,3500.0,Durg Market,Uttar Pradesh,41.11,1.17,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009519,2026-07-17,MANDI050,Muzaffarnagar,Wheat,,2309.0,2248.0,2275.0,Durg Market,Uttar Pradesh,-27.0,-1.19,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007594,2026-07-17,MANDI052,Saharanpur,Mustard,5616.11,5915.0,5766.0,5650.0,Kakinada APMC,Uttar Pradesh,116.0,2.05,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
